date,week_label,theme,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-09-03,2025-09-03,제약업체,3.9056937770151734,95,2601,0.2933908012299372,True
2025-09-03,2025-09-03,화장품,2.8279674585906918,100,1349,0.12876626440339753,True
2025-09-03,2025-09-03,수자원(양적/질적 개선),0.9067852622692926,32,123,0.144324559167146,True
2025-09-03,2025-09-03,스마트홈(홈네트워크),0.0,27,105,0.16258628354105928,False
2025-09-03,2025-09-03,스마트그리드(지능형전력망),0.0,22,77,0.19444641738542828,False
2025-09-03,2025-09-03,반도체 대표주(생산),0.0,6,4,0.07508602287201492,False
2025-09-03,2025-09-03,손해보험,4.89290362327452,10,39,0.4039044560202964,True
2025-09-03,2025-09-03,시스템반도체,2.7427210974716227,60,724,0.21127302522429747,True
2025-09-03,2025-09-03,SI(시스템통합),0.5172602373285132,35,198,0.1758801070756634,True
2025-09-03,2025-09-03,클라우드 컴퓨팅,0.3547866114663494,37,211,0.16132522301586916,True
2025-09-03,2025-09-03,교육/온라인 교육,0.0,30,125,0.14214803866774076,False
2025-09-03,2025-09-03,스마트카(SMART CAR),0.0,17,57,0.2033117341604647,False
2025-09-03,2025-09-03,기업인수목적회사(SPAC),0.0,72,358,,False
2025-09-03,2025-09-03,증권,0.9999999999999931,26,299,0.6026839862967769,True
2025-09-03,2025-09-03,태양광에너지,0.9423772687415019,56,420,0.14888697934218087,True
2025-09-03,2025-09-03,풍력에너지,0.921510821326595,42,336,0.20210932282784758,True
2025-09-03,2025-09-03,4차산업 수혜주,0.9751962029851472,46,358,0.18508630150980912,True
2025-09-03,2025-09-03,자율주행차,2.7064693989624042,61,684,0.19611487793127363,True
2025-09-03,2025-09-03,2차전지,3.524212151378996,158,6378,0.25934210590327356,True
2025-09-03,2025-09-03,2차전지(소재/부품),1.7039423509746705,88,1834,0.24788991873152924,True
2025-09-03,2025-09-03,비철금속,0.0,26,192,0.24923420485400838,False
2025-09-03,2025-09-03,건설 대표주,4.108780151289702,9,29,0.3777951354080453,True
2025-09-03,2025-09-03,GTX(수도권 광역급행철도),1.5928547139319638,29,155,0.21217977263989665,True
2025-09-03,2025-09-03,원자력발전,0.0,57,681,0.2285048245563711,False
2025-09-03,2025-09-03,두나무(Dunamu),0.0,13,39,0.28050747335240583,False
2025-09-03,2025-09-03,마켓컬리(kurly),2.434019548746324,12,39,0.19682413911494548,True
2025-09-03,2025-09-03,퓨리오사AI,0.0,9,11,0.21447899610070487,False
2025-09-03,2025-09-03,창투사,3.9251213115442445,21,146,0.3493155535982726,True
2025-09-03,2025-09-03,일자리(취업),1.948088267163344,9,26,0.3704453918797823,True
2025-09-03,2025-09-03,철강 중소형,0.9763787920633401,41,316,0.17989771007402144,True
2025-09-03,2025-09-03,폐배터리,1.9350929438801558,25,149,0.2553014417678663,True
2025-09-03,2025-09-03,건강기능식품,1.8352650322744595,56,346,0.11363160268721177,True
2025-09-03,2025-09-03,메르스 코로나 바이러스,0.0,24,85,0.1567790292791067,False
2025-09-03,2025-09-03,마이코플라스마 폐렴,0.0,12,24,0.18216497263811474,False
2025-09-03,2025-09-03,비만치료제,2.8933512568510573,39,362,0.25276222106043533,True
2025-09-03,2025-09-03,수소차(연료전지/부품/충전소 등),2.6528614110185154,82,964,0.14837117049749793,True
2025-09-03,2025-09-03,LPG(액화석유가스),5.697224362268003,10,40,0.4430092942594218,True
2025-09-03,2025-09-03,셰일가스(Shale Gas),0.9066348171798541,14,35,0.17841192521006358,True
2025-09-03,2025-09-03,가상현실(VR),0.0,34,166,0.16233889922015937,False
2025-09-03,2025-09-03,2차전지(LFP/리튬인산철),0.0,15,40,0.21968409182276857,False
2025-09-03,2025-09-03,페라이트,0.0,16,32,0.13622423437891656,False
2025-09-03,2025-09-03,희귀금속(희토류 등),1.8493811583868818,17,62,0.2422800662377216,True
2025-09-03,2025-09-03,쿠팡(coupang),0.38707776874800015,23,79,0.1515907516069412,True
2025-09-03,2025-09-03,리츠(REITs),0.7641494387091031,24,78,0.13324276901859455,True
2025-09-03,2025-09-03,NFT(대체불가토큰),0.9613020553060956,22,104,0.23626821065202075,True
2025-09-03,2025-09-03,가상화폐(비트코인 등),0.0,31,175,0.19252649422941676,False
2025-09-03,2025-09-03,광고,1.4649065006112656,26,92,0.16261041361839715,True
2025-09-03,2025-09-03,코로나19(음압병실/음압구급차),0.0,7,8,0.16798413415997177,False
2025-09-03,2025-09-03,카지노,2.000000000000001,6,11,0.32271733404273023,True
2025-09-03,2025-09-03,국내 상장 중국기업,0.4117643042934135,13,36,0.24572587375661534,True
2025-09-03,2025-09-03,인터넷은행,0.965262095050066,34,296,0.2557431300068504,True
2025-09-03,2025-09-03,호텔/리조트,0.8641459816967316,16,48,0.21773321354132277,True
2025-09-03,2025-09-03,자원개발,0.0,16,65,0.24307188728271947,False
2025-09-03,2025-09-03,콜드체인(저온 유통),0.0,14,46,0.23876028915647018,False
2025-09-03,2025-09-03,종합상사,4.740577238081344,13,62,0.37274545208898113,True
2025-09-03,2025-09-03,UAM(도심항공모빌리티),0.0,30,155,0.16370170894678024,False
2025-09-03,2025-09-03,모듈러주택,2.1772348056993502,11,33,0.2679047179156442,True
2025-09-03,2025-09-03,윤활유,2.9999999999999996,8,24,0.39873829983568154,True
2025-09-03,2025-09-03,정유,3.9999999999999996,4,6,0.48613839270076625,True
2025-09-03,2025-09-03,LNG(액화천연가스),1.479777787020278,29,128,0.16657203147399927,True
2025-09-03,2025-09-03,유리 기판,0.8498092245013363,21,116,0.2843196097416619,True
2025-09-03,2025-09-03,2차전지(장비),0.0,52,699,0.2638279832992859,False
2025-09-03,2025-09-03,면세점,0.0,8,11,0.26771599401276824,False
2025-09-03,2025-09-03,철도,2.44843059137765,47,401,0.19715047983328643,True
2025-09-03,2025-09-03,재난/안전(지진/화재 등),0.0,25,77,0.14298667460122405,False
2025-09-03,2025-09-03,사물인터넷,0.3348270608728291,34,184,0.15246868144214248,True
2025-09-03,2025-09-03,방위산업/전쟁 및 테러,0.948606913193382,59,746,0.21783682106559457,True
2025-09-03,2025-09-03,조선,0.4427980834572274,9,22,0.30520914682718114,True
2025-09-03,2025-09-03,전력저장장치(ESS),0.969878059455853,53,629,0.2283789271430389,True
2025-09-03,2025-09-03,건설기계,2.512660279755902,23,117,0.2325224444978676,True
2025-09-03,2025-09-03,우크라이나 재건,0.9196681243157636,41,310,0.18422552517285704,True
2025-09-03,2025-09-03,전력설비,0.9462269746386139,35,338,0.29591982274640655,True
2025-09-03,2025-09-03,조선기자재,0.0,36,263,0.21185432737902582,False
2025-09-03,2025-09-03,엠폭스(원숭이두창),6.787803110578081,21,130,0.21701331794569284,True
2025-09-03,2025-09-03,건설 중소형,0.9707152914192521,32,226,0.23510301644700596,True
2025-09-03,2025-09-03,줄기세포,0.0,21,51,0.12685309461755495,False
2025-09-03,2025-09-03,고령화 사회(노인복지),0.962089470077742,43,319,0.19207135045437257,True
2025-09-03,2025-09-03,의료기기,26.947181950656766,89,1967,0.11975127916487192,True
2025-09-03,2025-09-03,치매,0.7029516240874107,55,697,0.23438476208717415,True
2025-09-03,2025-09-03,마리화나(대마),0.0,11,27,0.25676488944353903,False
2025-09-03,2025-09-03,리비안(RIVIAN),1.4280596463080746,24,170,0.294233916641745,True
2025-09-03,2025-09-03,전기차,1.879043066583291,115,2558,0.18671917000960545,True
2025-09-03,2025-09-03,자동차 대표주,0.0,9,22,0.3260697321981244,False
2025-09-03,2025-09-03,해운,2.585786437626904,6,12,0.44479908773079946,True
2025-09-03,2025-09-03,온디바이스 AI,2.613767279807864,27,232,0.34729325003136396,True
2025-09-03,2025-09-03,타이어,3.043441599357348,13,45,0.2742455424478987,True
2025-09-03,2025-09-03,도시가스,5.000000000000002,9,33,0.48459585488313134,True
2025-09-03,2025-09-03,겨울,1.4282140823301155,22,119,0.2641239661174722,True
2025-09-03,2025-09-03,탈모 치료,0.8276896313230029,22,66,0.18196838543156477,True
2025-09-03,2025-09-03,코로나19(치료제/백신 개발 등),0.0,33,141,0.1524272937578763,False
2025-09-03,2025-09-03,황사/미세먼지,0.28390029570077485,28,106,0.1539110970243927,True
2025-09-03,2025-09-03,마스크,0.9522002013200286,24,76,0.13627169517049495,True
2025-09-03,2025-09-03,전선,4.697224362268007,9,31,0.3974222948358739,True
2025-09-03,2025-09-03,카카오뱅크(kakao BANK),0.9648751885994442,11,37,0.30867654717594445,True
2025-09-03,2025-09-03,STO(토큰증권 발행),1.9579117046621204,29,268,0.35189735210516376,True
2025-09-03,2025-09-03,리모델링/인테리어,0.3575227011793963,25,148,0.23073552091169403,True
2025-09-03,2025-09-03,전자결제(전자화폐),0.9476577985223669,15,59,0.2788937231643931,True
2025-09-03,2025-09-03,핀테크(FinTech),0.9394059268163768,37,299,0.21772557089813876,True
2025-09-03,2025-09-03,모바일콘텐츠(스마트폰/태블릿PC),1.8010778293940162,38,360,0.24126200767618547,True
2025-09-03,2025-09-03,애플페이,0.0,10,25,0.25034505159664777,False
2025-09-03,2025-09-03,삼성페이,0.0,28,147,0.1871726655492196,False
2025-09-03,2025-09-03,철강 주요종목,1.9805734691596149,11,40,0.3633480989152172,True
2025-09-03,2025-09-03,농업,0.8162848336870506,27,135,0.18566651148419996,True
2025-09-03,2025-09-03,비료,0.8396077831344607,12,32,0.23184582037506396,True
2025-09-03,2025-09-03,요소수,0.6972243622680051,5,5,0.2752299631743399,True
2025-09-03,2025-09-03,갤럭시 부품주,0.0,41,286,0.19056267679324815,False
2025-09-03,2025-09-03,휴대폰부품,1.9168724527541812,51,399,0.14865299087001208,True
2025-09-03,2025-09-03,스마트폰,0.9507107322555306,70,736,0.1547450584334311,True
2025-09-03,2025-09-03,폴더블폰,0.0,31,137,0.16879970383243795,False
2025-09-03,2025-09-03,석유화학,0.9253284272230761,22,101,0.22200063866670222,True
2025-09-03,2025-09-03,양자암호/양자컴퓨팅,0.7055231162628995,28,144,0.1829421219136903,True
2025-09-03,2025-09-03,블록체인,0.5956941010548192,26,136,0.22001597425399094,True
2025-09-03,2025-09-03,드론(Drone),0.0,30,148,0.18497000508864678,False
2025-09-03,2025-09-03,5G(5세대 이동통신),2.376040172674213,59,447,0.14665018250213097,True
2025-09-03,2025-09-03,RFID(NFC 등),0.0,18,40,0.13564485420823,False
2025-09-03,2025-09-03,통신,0.5188056959079864,5,5,0.22884042936857144,True
2025-09-03,2025-09-03,골프,0.0,15,27,0.1444504546829898,False
2025-09-03,2025-09-03,IT 대표주,0.0,10,16,0.18881526349470018,False
2025-09-03,2025-09-03,2025 상반기 신규상장,0.0,7,3,0.05474722766204673,False
2025-09-03,2025-09-03,마이크로 LED,0.2871305138191948,12,17,0.09817165928908778,True
2025-09-03,2025-09-03,스테이블코인,0.0,22,127,0.27845885890431565,False
2025-09-03,2025-09-03,스마트팩토리(스마트공장),0.9601743785819946,39,272,0.2027518094466447,True
2025-09-03,2025-09-03,리튬,0.9425979571060948,25,174,0.28266453580810047,True
2025-09-03,2025-09-03,지능형로봇/인공지능(AI),2.697554192387595,59,769,0.2335388914277274,True
2025-09-03,2025-09-03,아이폰,0.3826883377554381,26,140,0.20891353033353902,True
2025-09-03,2025-09-03,2차전지(전고체),0.0,33,337,0.35737683115329577,False
2025-09-03,2025-09-03,2차전지(나트륨이온),0.0,12,43,0.34484834816112525,False
2025-09-03,2025-09-03,2차전지(생산),1.0000000000000004,5,6,0.31620548547342614,True
2025-09-03,2025-09-03,전기차(충전소/충전기),0.7930027133839385,35,184,0.1609536459870289,True
2025-09-03,2025-09-03,제습기,0.0,9,8,0.1814677533210083,False
2025-09-03,2025-09-03,공기청정기,0.0,13,20,0.17970510037450255,False
2025-09-03,2025-09-03,무선충전기술,0.0,13,27,0.17717311833881436,False
2025-09-03,2025-09-03,니켈,0.8799393544542062,16,54,0.13178705142607397,True
2025-09-03,2025-09-03,LED,0.0,45,264,0.14866911900723728,False
2025-09-03,2025-09-03,카메라모듈/부품,0.9301157768600758,32,187,0.18153702763010554,True
2025-09-03,2025-09-03,바이오시밀러(복제 바이오의약품),1.678988431343063,24,135,0.2508570951673531,True
2025-09-03,2025-09-03,탄소나노튜브(CNT),0.0,6,6,0.21500324877788574,False
2025-09-03,2025-09-03,로봇(산업용/협동로봇 등),1.794520890386688,55,799,0.2753372681745671,True
2025-09-03,2025-09-03,항공기부품,0.6163299331425275,16,56,0.2245904195881123,True
2025-09-03,2025-09-03,전기차 화재 방지(배터리 열폭주 등),1.6930642940816794,39,276,0.15858367528579614,True
2025-09-03,2025-09-03,고체산화물 연료전지(SOFC),0.0,15,43,0.22016126559837199,False
2025-09-03,2025-09-03,초전도체,0.0,18,47,0.16486616856384317,False
2025-09-03,2025-09-03,해저터널(지하화/지하도로 등),0.6674528045483208,8,12,0.21756629332017816,True
2025-09-03,2025-09-03,네옴시티,0.8331001448285531,29,128,0.16536923131016038,True
2025-09-03,2025-09-03,딥페이크(deepfake),0.0,15,35,0.16681097385423949,False
2025-09-03,2025-09-03,모바일솔루션(스마트폰),0.5960362450273181,24,101,0.18846212295486972,True
2025-09-03,2025-09-03,"주류업(주정, 에탄올 등)",0.0,13,36,0.21924247849354644,False
2025-09-03,2025-09-03,AI 챗봇(챗GPT 등),1.9024199019780443,30,194,0.23159204441863065,True
2025-09-03,2025-09-03,음성인식,0.0,14,29,0.18018325051297104,False
2025-09-03,2025-09-03,SNS(소셜네트워크서비스),0.0,11,13,0.16952099719608613,False
2025-09-03,2025-09-03,모바일게임(스마트폰),0.9424288146554441,41,246,0.1606428321930088,True
2025-09-03,2025-09-03,게임,0.9745063919341935,35,196,0.1553817736732454,True
2025-09-03,2025-09-03,마이데이터,0.8790633103068979,12,33,0.22466958668861625,True
2025-09-03,2025-09-03,웹툰,0.9363172403405678,18,77,0.2504330280555316,True
2025-09-03,2025-09-03,재택근무/스마트워크,0.0,17,57,0.19269083280522845,False
2025-09-03,2025-09-03,화폐/금융자동화기기(디지털화폐 등),0.0,13,20,0.14349096266647007,False
2025-09-03,2025-09-03,키오스크(KIOSK),0.0,13,20,0.1773300171892027,False
2025-09-03,2025-09-03,日 수출 규제(국산화 등),0.8338744511846785,23,79,0.17306955213241282,True
2025-09-03,2025-09-03,PCB(FPCB 등),0.8023455956266531,35,202,0.17449220502096313,True
2025-09-03,2025-09-03,밥솥,0.0,5,4,0.12284390580970732,False
2025-09-03,2025-09-03,캐릭터상품,0.0,10,5,0.019751101776376144,False
2025-09-03,2025-09-03,엔젤산업,0.0,25,77,0.09961853244326418,False
2025-09-03,2025-09-03,출산장려정책,2.54677899078628e-16,21,59,0.1366383719304468,True
2025-09-03,2025-09-03,야놀자(Yanolja),6.0,6,15,0.5144160622626743,True
2025-09-03,2025-09-03,"스포츠행사 수혜(올림픽, 월드컵 등)",0.0,9,24,0.3409916731586209,False
2025-09-03,2025-09-03,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),0.9067758972276057,18,75,0.2337152541369923,True
2025-09-03,2025-09-03,시멘트/레미콘,0.0,15,55,0.25189748031194537,False
2025-09-03,2025-09-03,보안주(정보),0.846303837014381,51,416,0.1574907310935996,True
2025-09-03,2025-09-03,아스콘(아스팔트 콘크리트),0.0,8,12,0.24932336634236302,False
2025-09-03,2025-09-03,공작기계,0.7869805595100893,14,29,0.14376177036524973,True
2025-09-03,2025-09-03,3D 낸드(NAND),0.9294002060834825,21,107,0.27775455511967245,True
2025-09-03,2025-09-03,HBM(고대역폭메모리),0.9866852692262024,35,378,0.32005710022728096,True
2025-09-03,2025-09-03,CXL(컴퓨트익스프레스링크),0.7790971938327704,15,50,0.2632133395256983,True
2025-09-03,2025-09-03,"백신/진단시약/방역(신종플루, AI 등)",10.809001877748313,47,619,0.23681366445678395,True
2025-09-03,2025-09-03,강관업체(Steel pipe),0.0,12,30,0.254923063901747,False
2025-09-03,2025-09-03,조림사업,0.0,12,35,0.25644119240512536,False
2025-09-03,2025-09-03,남-북-러 가스관사업,1.906242291722857,18,68,0.21314602497974866,True
2025-09-03,2025-09-03,여행,0.9074430673168676,9,19,0.28537944492762923,True
2025-09-03,2025-09-03,3D 프린터,0.0,10,8,0.12062319759285592,False
2025-09-03,2025-09-03,증강현실(AR),0.0,23,78,0.1536155895558925,False
2025-09-03,2025-09-03,아프리카 돼지열병(ASF),0.8776573023100857,33,179,0.18906800785409597,True
2025-09-03,2025-09-03,제대혈,1.2679491924311226,6,8,0.23052026256438393,True
2025-09-03,2025-09-03,지역화폐,2.0,5,8,0.5106978962315031,True
2025-09-03,2025-09-03,태풍 및 장마,0.9053064709095194,11,32,0.2552214809781671,True
2025-09-03,2025-09-03,남북경협,0.8902543918760706,28,191,0.2533922995728383,True
2025-09-03,2025-09-03,그래핀,0.5912811640118868,13,24,0.1652208929531528,True
2025-09-03,2025-09-03,핵융합에너지,1.01539913873794,9,15,0.24563181979162996,True
2025-09-03,2025-09-03,NI(네트워크통합),0.0,7,8,0.19782936527964748,False
2025-09-03,2025-09-03,백화점,0.0,7,14,0.3899003392058324,False
2025-09-03,2025-09-03,육계,1.0000000000000007,9,29,0.4365802019153972,True
2025-09-03,2025-09-03,테마파크,0.0,6,4,0.15894144095057025,False
2025-09-03,2025-09-03,LED장비,7.438447187191167,12,59,0.37034546622683145,True
2025-09-03,2025-09-03,제지,2.123491279972047,14,51,0.28273812745838994,True
2025-09-03,2025-09-03,터치패널(스마트폰/태블릿PC 등),0.0,10,2,0.041469326031649996,False
2025-09-03,2025-09-03,원격진료/비대면진료(U-Healthcare),0.9139863646525247,24,88,0.1505892605648352,True
2025-09-03,2025-09-03,치아 치료(임플란트 등),0.0,14,31,0.2063355002014306,False
2025-09-03,2025-09-03,mRNA(메신저 리보핵산),0.0,16,48,0.21360852660037496,False
2025-09-03,2025-09-03,MLCC(적층세라믹콘덴서),0.0,11,32,0.3002396052957285,False
2025-09-03,2025-09-03,뉴로모픽 반도체,0.0,7,14,0.3732261091598534,False
2025-09-03,2025-09-03,의료AI,0.9067717901837582,29,151,0.1832368122994744,True
2025-09-03,2025-09-03,모더나(MODERNA),0.0,6,8,0.22056527246977106,False
2025-09-03,2025-09-03,DMZ 평화공원,0.0,19,26,0.09995763794698237,False
2025-09-03,2025-09-03,전자파,0.0,13,18,0.09380297499736798,False
2025-09-03,2025-09-03,골판지 제조,2.5393381677737636,12,44,0.31914550410474923,True
2025-09-03,2025-09-03,"구충제(펜벤다졸, 이버멕틴 등)",0.49729335986072076,11,17,0.18029661380005235,True
2025-09-03,2025-09-03,토스(toss),4.0,7,18,0.41221028728057896,True
2025-09-03,2025-09-03,보톡스(보툴리눔톡신),0.0,14,23,0.14007696025769148,False
2025-09-03,2025-09-03,미용기기,0.0,19,65,0.19307934476284827,False
2025-09-03,2025-09-03,원자력발전소 해체,0.0,16,59,0.2920248795744727,False
2025-09-03,2025-09-03,화이자(PFIZER),0.0,6,4,0.1798056075388505,False
2025-09-03,2025-09-03,화학섬유,0.7979173446954221,10,18,0.20274495365796272,True
2025-09-03,2025-09-03,생명보험,1.0000000000000018,7,16,0.39320587515792094,True
2025-09-03,2025-09-03,바이오인식(생체인식),1.7925179120887529,20,86,0.23726741113137306,True
2025-09-03,2025-09-03,탈 플라스틱(친환경/생분해성 등),2.7639320225002084,8,22,0.3616595288435019,True
2025-09-03,2025-09-03,피팅(관이음쇠)/밸브,2.6464028508854236,9,23,0.3674582361980205,True
2025-09-03,2025-09-03,렌터카,0.0,4,2,0.2006093495424527,False
2025-09-03,2025-09-03,낙태/피임,1.0,4,4,0.31940336526226704,True
2025-09-03,2025-09-03,보안주(물리),1.9607357531358278,20,80,0.22366819951431624,True
2025-09-03,2025-09-03,CCTV＆DVR,0.0,9,6,0.12282049278883236,False
2025-09-03,2025-09-03,자전거,0.0,4,0,0.07175058571287489,False
2025-09-03,2025-09-03,전기자전거,0.0,6,5,0.09363718900644344,False
2025-09-03,2025-09-03,4대강 복원,0.0,7,11,0.2336759184364284,False
2025-09-03,2025-09-03,폐기물처리,1.9999999999999998,5,8,0.3561267867888918,True
2025-09-03,2025-09-03,유심(USIM),0.0,6,3,0.17246663659154324,False
2025-09-10,2025-09-10,반도체 재료/부품,1.9378263153091388,68,1075,0.2308418193949762,True
2025-09-10,2025-09-10,냉각시스템(액침냉각 등),1.3708323106471045,13,38,0.2743677710860569,True
2025-09-10,2025-09-10,여름,0.0,30,168,0.1929731951154089,False
2025-09-10,2025-09-10,밸류업(24년 기업가치 제고계획 발표),4.506345763196354,101,1793,0.18886806941861883,True
2025-09-10,2025-09-10,지주사,5.420192862447787,155,6268,0.24630081311680013,True
2025-09-10,2025-09-10,항공/저가 항공사(LCC),3.0000000000000036,10,39,0.43077631454142856,True
2025-09-10,2025-09-10,페인트,2.9138698023485055,8,22,0.3501616515630153,True
2025-09-10,2025-09-10,OLED(유기 발광 다이오드),3.164381348995142,88,1309,0.16785265248805475,True
2025-09-10,2025-09-10,맥신(MXene),0.35629708831553203,11,17,0.13669039130821636,True
2025-09-10,2025-09-10,반도체 장비,4.873713259072083,97,2524,0.2696846891342105,True
2025-09-10,2025-09-10,플렉서블 디스플레이,0.8306899665009133,27,138,0.1997279223946799,True
2025-09-10,2025-09-10,통신장비,0.8303726579347479,48,296,0.14935717004812374,True
2025-09-10,2025-09-10,우주항공산업(누리호/인공위성 등),0.7732291830926601,30,189,0.17964030649797286,True
2025-09-10,2025-09-10,밸류업(25년 기업가치 제고계획 발표),0.924770063087722,79,975,0.17150105001738047,True
2025-09-10,2025-09-10,코리아 밸류업 지수(Korea Value-up Index),3.7524643463354703,118,1993,0.15341714761732317,True
2025-09-10,2025-09-10,소매유통,0.0,24,151,0.25907961901683063,False
2025-09-10,2025-09-10,편의점,3.0000000000000036,7,18,0.38656243603985496,True
2025-09-10,2025-09-10,자동차부품,3.846351203464681,158,3852,0.1512788002233233,True
2025-09-10,2025-09-10,은행,1.0,11,44,0.5349145706369268,True
2025-09-10,2025-09-10,日제품 불매운동(수혜),0.6745054955425509,21,62,0.13862230388348135,True
2025-09-10,2025-09-10,패션/의류,2.8400450407566113,63,526,0.12756831475516206,True
2025-09-10,2025-09-10,슈퍼박테리아,0.0,10,13,0.1965420154290587,False
2025-09-10,2025-09-10,유전자 치료제/분석,0.5611529588072748,42,270,0.17145967909146936,True
2025-09-10,2025-09-10,면역항암제,1.444165955773292,33,205,0.20864193490268018,True
2025-09-10,2025-09-10,사료,0.7973246792745134,22,93,0.1987770156633283,True
2025-09-10,2025-09-10,김밥(냉동김밥 등),0.0,7,7,0.08582631443219864,False
2025-09-10,2025-09-10,홈쇼핑,0.8138339464482984,8,15,0.2499355665473623,True
2025-09-10,2025-09-10,음식료업종,2.7014210786071984,70,851,0.15812725186268992,True
2025-09-10,2025-09-10,환율하락 수혜,2.579585368145662,24,140,0.2564932734566685,True
2025-09-10,2025-09-10,음원/음반,0.0,17,48,0.1866403302705076,False
2025-09-10,2025-09-10,수산,0.9621940719997109,11,30,0.21176289125497302,True
2025-09-10,2025-09-10,엔터테인먼트,0.9307369339182533,33,183,0.1717074017700537,True
2025-09-10,2025-09-10,메타버스(Metaverse),0.9621056111529924,54,380,0.13697711672960286,True
2025-09-10,2025-09-10,영상콘텐츠,0.0,37,219,0.15503365414667247,False
2025-09-10,2025-09-10,코로나19(진단/치료제/백신 개발 등),38.80604117456743,81,2166,0.04625860827547286,True
2025-09-10,2025-09-10,구제역/광우병 수혜,1.8585917809055055,22,109,0.2189471243902317,True
2025-09-10,2025-09-10,미디어(방송/신문),0.0,13,19,0.16552263178629897,False
2025-09-10,2025-09-10,영화,0.0,14,24,0.11887407292817681,False
2025-09-10,2025-09-10,마이크로바이옴,1.2341115137409386,21,73,0.15191282947405846,True
2025-09-10,2025-09-10,코로나19(진단키트),20.334894315673917,46,706,0.05593116545939634,True
2025-09-10,2025-09-10,종합 물류,0.0,18,64,0.22312198856871654,False
2025-09-10,2025-09-10,제약업체,0.9841897907212377,95,2409,0.27653299080990223,True
2025-09-10,2025-09-10,화장품,3.9212124416526644,100,1430,0.1377320665370345,True
2025-09-10,2025-09-10,수자원(양적/질적 개선),0.8839027996271941,32,139,0.15054626075731523,True
2025-09-10,2025-09-10,스마트홈(홈네트워크),0.0,27,100,0.16339740560747154,False
2025-09-10,2025-09-10,스마트그리드(지능형전력망),0.0,22,84,0.2088559363944281,False
2025-09-10,2025-09-10,반도체 대표주(생산),0.0,6,3,0.11463510586657148,False
2025-09-10,2025-09-10,손해보험,4.000000000000003,10,37,0.4041824302054841,True
2025-09-10,2025-09-10,시스템반도체,3.3504741862710077,60,718,0.2113145109341946,True
2025-09-10,2025-09-10,SI(시스템통합),1.6522529962536026,35,233,0.1902145406408225,True
2025-09-10,2025-09-10,클라우드 컴퓨팅,0.37977713197193974,37,218,0.168403819965781,True
2025-09-10,2025-09-10,교육/온라인 교육,0.0,30,121,0.13683333193131686,False
2025-09-10,2025-09-10,스마트카(SMART CAR),0.0,17,50,0.17172901368471424,False
2025-09-10,2025-09-10,기업인수목적회사(SPAC),0.0,72,353,,False
2025-09-10,2025-09-10,증권,0.9980909117206209,26,287,0.5928309349874596,True
2025-09-10,2025-09-10,태양광에너지,0.9641866426519986,56,424,0.14445841623586295,True
2025-09-10,2025-09-10,풍력에너지,0.9074828973795546,42,352,0.206490248611439,True
2025-09-10,2025-09-10,4차산업 수혜주,1.6804778564514244,46,372,0.19138115483884185,True
2025-09-10,2025-09-10,자율주행차,1.9711065729645818,61,670,0.1938352702384195,True
2025-09-10,2025-09-10,2차전지,4.727544795014511,158,5902,0.24092535691436082,True
2025-09-10,2025-09-10,2차전지(소재/부품),1.8595339313142423,88,1687,0.23078344868087902,True
2025-09-10,2025-09-10,비철금속,0.0,26,171,0.2189660094669335,False
2025-09-10,2025-09-10,건설 대표주,3.4991228078782863,9,26,0.3788439233576286,True
2025-09-10,2025-09-10,GTX(수도권 광역급행철도),0.9141402416832236,29,143,0.19670394279076373,True
2025-09-10,2025-09-10,원자력발전,0.0,57,683,0.23873219384248534,False
2025-09-10,2025-09-10,두나무(Dunamu),0.0,13,38,0.28067900820242775,False
2025-09-10,2025-09-10,마켓컬리(kurly),0.9874380787742102,12,37,0.19563821096001566,True
2025-09-10,2025-09-10,퓨리오사AI,0.0,9,11,0.19904300714109283,False
2025-09-10,2025-09-10,창투사,7.468623789560507,21,156,0.3612039944616927,True
2025-09-10,2025-09-10,일자리(취업),1.9999999999999982,9,26,0.3697495417798248,True
2025-09-10,2025-09-10,철강 중소형,1.9021300914904464,41,289,0.17935307923869653,True
2025-09-10,2025-09-10,폐배터리,2.357999446148871,25,130,0.23696676038574235,True
2025-09-10,2025-09-10,건강기능식품,1.7506299329094455,56,314,0.10641909089486998,True
2025-09-10,2025-09-10,메르스 코로나 바이러스,0.0,24,70,0.1454886529666097,False
2025-09-10,2025-09-10,마이코플라스마 폐렴,0.0,12,21,0.18675126272799678,False
2025-09-10,2025-09-10,비만치료제,2.8888299775384687,39,350,0.2479688872130024,True
2025-09-10,2025-09-10,수소차(연료전지/부품/충전소 등),2.706453015727332,82,888,0.13289570755281035,True
2025-09-10,2025-09-10,LPG(액화석유가스),4.892903623274523,10,39,0.4237499516973955,True
2025-09-10,2025-09-10,셰일가스(Shale Gas),0.9097915954593256,14,34,0.2069539600218312,True
2025-09-10,2025-09-10,가상현실(VR),0.6377622021959123,34,173,0.16594444498331284,True
2025-09-10,2025-09-10,2차전지(LFP/리튬인산철),0.0,15,34,0.1878914170313608,False
2025-09-10,2025-09-10,페라이트,0.0,16,24,0.13203943484451175,False
2025-09-10,2025-09-10,희귀금속(희토류 등),0.8125466133940968,17,62,0.22566030537078166,True
2025-09-10,2025-09-10,쿠팡(coupang),0.3831890749966576,23,80,0.16899080191015364,True
