ticker,strategy,score,stage,themes,priority,regime,dev_bb_pct,trend_strength,momentum
푸른저축은행,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-0.57,0.04,0.8872950819672132
한국토지신탁,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-11.57,-0.0199999999999999,0.8775
남양유업우,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-23.65,-0.0799999999999999,0.8066037735849056
동방메디컬,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-39.99,-0.0799999999999999,0.8528138528138528
롯데웰푸드,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-0.42,-0.0199999999999999,0.9383259911894272
메가스터디,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.17,0.04,0.8726415094339622
바디텍메드,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-21.68,-0.0799999999999999,0.8093645484949833
신영와코루,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-1.7,-0.0799999999999999,0.8639575971731449
제일바이오,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM,Ranging,338.42,-0.1400000000000001,0.9181120120281372
조광페인트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-13.86,-0.0199999999999999,0.8774038461538461
진양홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-6.71,-0.0799999999999999,0.9277777777777778
쿠쿠홈시스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-16.07,-0.0799999999999999,0.8640350877192982
콜마홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-37.19,-0.0799999999999999,0.8474903474903475
한국캐피탈,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.2,-0.0199999999999999,0.9302325581395348
황금에스티,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.73,-0.0799999999999999,0.8819444444444444
경인전자,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-5.11,-0.0799999999999999,0.5357664233576642
광동제약,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-2.71,-0.0799999999999999,0.8686440677966102
노바렉스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-32.77,-0.0799999999999999,0.8901098901098901
대림바스,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM,Ranging,11.07,-0.1399999999999999,0.943894389438944
대성창투,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-27.24,-0.0199999999999999,0.8662674650698603
대정화금,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-8.53,-0.0199999999999999,0.8294573643410852
대한약품,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-9.63,-0.0199999999999999,0.8869047619047619
동국제강,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-21.49,-0.0799999999999999,0.7884615384615384
동국제약,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-7.47,-0.0799999999999999,0.8370165745856354
동원수산,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-11.75,-0.0799999999999999,0.8197674418604651
롯데렌탈,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.46,-0.0799999999999999,0.8298969072164948
삼아제약,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-13.26,-0.0199999999999999,0.8567073170731707
삼양사우,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-6.63,-0.0799999999999999,0.8636363636363635
삼일제약,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-12.59,-0.0799999999999999,0.8305722891566265
신라교역,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-3.61,-0.0199999999999999,0.917910447761194
아나패스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-14.03,-0.0799999999999999,0.8013698630136986
애경산업,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-21.62,-0.0799999999999999,0.8550420168067226
에이비온,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-59.76,-0.0599999999999999,-0.0412060301507537
엠에프씨,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-20.53,-0.0199999999999999,0.5168316831683168
엠에스씨,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-27.85,-0.0199999999999999,0.845771144278607
온타이드,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-24.62,-0.0799999999999999,0.8514851485148515
이건산업,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-20.66,-0.0799999999999999,0.9430379746835444
인터지스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-18.4,-0.0199999999999999,0.875
태양금속,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-32.45,-0.0199999999999999,0.82421875
티에프이,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-5.56,-0.0799999999999999,0.9098712446351932
하나투어,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-12.46,-0.0199999999999999,0.8646788990825688
한국내화,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-14.98,-0.0799999999999999,0.8046875
한솔제지,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-3.83,0.04,0.90990990990991
가비아,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-7.04,0.06,-0.018503937007874
덴티움,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-34.99,-0.0199999999999999,0.8409090909090909
리메드,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-18.33,-0.0799999999999999,0.8584905660377358
링네트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-17.4,-0.0799999999999999,0.8241758241758241
사람인,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-14.53,-0.0799999999999999,0.8914893617021277
삼양사,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-11.67,-0.0799999999999999,0.9227941176470588
세방우,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-12.78,-0.0199999999999999,0.8973214285714286
양지사,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-6.66,-0.0799999999999999,0.8264840182648402
예림당,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-19.36,-0.0199999999999999,0.8736559139784946
옵티팜,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-2.44,-0.0799999999999999,0.9253731343283582
유엔젤,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-20.05,-0.0799999999999999,0.8483870967741935
인터엠,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-9.97,-0.0199999999999999,0.8088235294117647
지씨셀,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.23,-0.0799999999999999,0.5325471698113208
코웨이,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-22.0,-0.0799999999999999,0.836038961038961
파트론,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-0.71,0.04,0.8028169014084506
대덕,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-0.53,-0.0199999999999999,0.8809523809523809
대현,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-17.03,-0.0199999999999999,0.8558951965065502
방림,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-2.88,-0.0799999999999999,0.8882978723404256
삼영,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-3.2,-0.0199999999999999,0.8735177865612649
서한,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.11,-0.0799999999999999,0.9311926605504588
서흥,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-23.83,0.04,0.8585526315789473
세방,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-6.23,-0.0199999999999999,0.8798076923076923
신풍,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-11.99,-0.0799999999999999,0.8246268656716418
영풍,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-7.14,-0.0799999999999999,-0.0005988023952095
전방,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-14.14,-0.0799999999999999,0.8185840707964602
태양,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.98,-0.0199999999999999,0.8809523809523809
DL우,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-11.52,-0.0199999999999999,0.8909774436090225
ESR켄달스퀘어리츠,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-8.78,0.06,-0.2957746478873239
FSN,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-38.72,-0.0799999999999999,0.8690476190476191
GS리테일,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-3.31,-0.0199999999999999,0.7921686746987951
GS글로벌,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-12.8,-0.0799999999999999,0.8582089552238805
HB인베스트먼트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-8.22,-0.0799999999999999,0.8622448979591837
HK이노엔,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-1.76,0.04,0.8621700879765396
효성ITX,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-8.37,-0.0199999999999999,0.8552631578947368
KPX케미칼,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-7.44,-0.0799999999999999,0.8810975609756098
KSS해운,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-1.65,-0.0199999999999999,0.9192913385826772
LG생활건강우,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-15.18,-0.0799999999999999,0.8075
LG헬로비전,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-22.06,0.04,0.8620689655172414
LX하우시스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.91,-0.0799999999999999,0.8448275862068966
NPC,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-15.88,-0.0799999999999999,0.8471337579617834
SIMPAC,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-6.22,-0.0799999999999999,0.8688524590163934
TS인베스트먼트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-5.28,0.04,0.918103448275862
한국알콜,Early Breakout (Ranging),60,Early Breakout,[],MEDIUM,Ranging,5.55,0.1,0.8712121212121212
한진,Early Breakout (Ranging),57,Early Breakout,[],MEDIUM,Ranging,2.94,-0.1999999999999999,0.8944773175542406
진성티이씨,Early Breakout (Ranging),56,Early Breakout,[],MEDIUM,Ranging,1.15,0.1599999999999999,0.8238231098430814
LG유플러스,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM,Bull Quiet,-7.14,0.3999999999999999,-0.0078651685393258
와이제이링크,Healthy Correction (Bull Quiet),52,Healthy Correction,[],MEDIUM,Bull Quiet,-46.26,0.3399999999999998,0.8218562874251497
카카오뱅크,Healthy Correction (Bull Quiet),51,Healthy Correction,[],MEDIUM,Bull Quiet,-9.96,0.5199999999999998,0.8808510638297873
현대차증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM,Bull Quiet,-5.31,0.6399999999999999,0.8328804347826086
LS증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM,Bull Quiet,-1.89,0.5799999999999998,0.8554455445544554
지투파워,Healthy Correction (Bull Quiet),48,Healthy Correction,[],MEDIUM,Bull Quiet,-8.95,0.3399999999999998,0.8079178885630498
한전KPS,Healthy Correction (Bull Quiet),48,Healthy Correction,[],MEDIUM,Bull Quiet,-4.45,0.3399999999999998,0.7546583850931676
비큐AI,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-35.09,0.3999999999999999,0.0042394014962593
APS,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-24.55,0.5199999999999998,0.8033980582524272
BGF,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-6.75,0.5799999999999998,0.8591549295774648
BYC우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-15.96,-0.1999999999999999,0.8350515463917526
CJ제일제당 우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.49,0.3999999999999999,0.8142857142857143
CJ씨푸드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.5,0.4599999999999999,0.8392857142857143
CJ제일제당,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.46,0.3999999999999999,0.8506493506493507
CJ우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.51,0.4599999999999999,0.8650442477876106
CS홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.54,-0.1399999999999999,0.8704663212435233
프레스티지바이오파마,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-24.66,-0.1999999999999999,0.8523002421307506
현대코퍼레이션홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.82,-0.1399999999999999,0.8529411764705883
아모레퍼시픽홀딩스우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.8,0.5199999999999998,0.8786407766990292
엔브이에이치코리아,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.1,0.3999999999999999,0.7105263157894737
팬스타엔터프라이즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-21.68,0.2199999999999999,0.8344947735191637
이엔에프테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-5.44,0.5199999999999998,0.8471544715447155
선진뷰티사이언스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-31.22,0.4599999999999999,0.8804878048780488
씨앤씨인터내셔널,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-23.22,0.5199999999999998,0.5362573099415205
아이티센씨티에스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.34,0.3999999999999999,0.8202614379084967
신세계인터내셔날,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.29,0.5199999999999998,0.852760736196319
에스디바이오센서,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-19.17,-0.1399999999999999,0.8737373737373737
제이엔케이글로벌,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-16.56,-0.1999999999999999,0.8200000000000001
크라운해태홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-19.74,-0.1999999999999999,0.8538461538461539
코스맥스비티아이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-38.38,-0.1399999999999999,0.8737541528239203
화승엔터프라이즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-38.92,0.5199999999999998,0.8373287671232876
한진중공업홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.78,0.3999999999999999,0.8217054263565892
글로벌텍스프리,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-27.15,-0.1399999999999999,0.930976430976431
나이스정보통신,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-8.85,-0.1399999999999999,0.8181818181818181
도화엔지니어링,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-5.51,-0.1999999999999999,0.8584070796460177
동우팜투테이블,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.15,0.4599999999999999,0.8898305084745762
롯데이노베이트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.6,0.2199999999999999,0.8090277777777778
마이크로컨텍솔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-21.74,0.4599999999999999,0.8538306451612903
비아이매트릭스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-46.82,-0.1999999999999999,0.8197879858657244
솔루스첨단소재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-8.12,0.3999999999999999,0.826722338204593
아이마켓코리아,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.12,-0.1999999999999999,0.8561643835616438
에스와이스틸텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-39.98,0.3399999999999998,0.853448275862069
위지윅스튜디오,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-54.14,-0.1999999999999999,-0.2049180327868852
유나이티드제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-9.45,-0.1999999999999999,0.8567415730337078
유비쿼스홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.86,0.4599999999999999,0.7152777777777778
캡스톤파트너스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-5.11,0.3999999999999999,0.847682119205298
크리스에프앤씨,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-18.02,-0.1399999999999999,0.8131868131868132
콜마비앤에이치,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-12.55,0.5199999999999998,0.544954128440367
피엔에이치테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-20.65,0.3399999999999998,-0.0298850574712643
한국전자홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-12.08,0.5199999999999998,0.8461538461538461
현대코퍼레이션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.76,0.5199999999999998,0.8777777777777778
금양그린파워,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-6.93,-0.1999999999999999,0.83046875
골프존홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-19.85,-0.1399999999999999,0.8682926829268293
대상홀딩스우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-33.19,-0.1999999999999999,0.8442622950819673
동일고무벨트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.26,0.4599999999999999,0.8179347826086957
디앤씨미디어,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-34.92,-0.1399999999999999,0.8076923076923077
로체시스템즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-33.46,0.3999999999999999,0.7878228782287823
롯데하이마트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-10.96,-0.1399999999999999,0.8730964467005076
바이오솔루션,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-23.83,-0.1399999999999999,0.8203463203463204
세경하이테크,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-33.22,-0.1999999999999999,0.8452380952380952
성창기업지주,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-17.85,-0.1999999999999999,0.8511705685618729
시지트로닉스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-26.93,0.1,0.9287878787878788
슈피겐코리아,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-20.98,-0.1999999999999999,0.8389830508474576
씨에스베어링,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-18.99,-0.1999999999999999,0.8521739130434782
신한알파리츠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.68,0.5799999999999998,0.8442622950819673
아이씨에이치,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-65.22,-0.1999999999999999,0.8263305322128851
오리온홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-6.32,0.5799999999999998,0.8389830508474576
오성첨단소재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-9.79,-0.1399999999999999,0.8442622950819673
오션인더블유,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-29.23,-0.1399999999999999,0.8125
우주일렉트로,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-21.85,-0.1999999999999999,0.8364779874213837
제이아이테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.62,0.3999999999999999,0.852803738317757
일성아이에스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-21.07,-0.1999999999999999,0.8152173913043479
제이씨케미칼,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-22.49,-0.1399999999999999,0.8245614035087719
제이에스티나,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-30.0,-0.1999999999999999,0.9130434782608696
중앙에너비스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.08,0.4599999999999999,0.8005366726296959
종근당바이오,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.2,0.4599999999999999,-0.0298850574712643
초록뱀미디어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-34.76,0.4599999999999999,-0.2292817679558011
코아시아씨엠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.39,0.3399999999999998,0.8004926108374384
토마토시스템,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-33.48,-0.1999999999999999,0.8036649214659686
피에이치에이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.67,0.3399999999999998,0.7212230215827338
한국가스공사,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-5.23,-0.1999999999999999,0.8137755102040816
한국전자인증,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.19,0.5199999999999998,0.8179611650485437
한국정보인증,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-22.66,0.4599999999999999,0.8263157894736842
한국정보통신,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-19.92,0.4599999999999999,0.8120805369127517
한미사이언스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.0,0.5799999999999998,0.8271604938271605
한화솔루션우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.92,0.3399999999999998,0.8761329305135952
현대그린푸드,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.54,-0.1999999999999999,0.84375
해태제과식품,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.11,-0.1999999999999999,0.8292682926829268
현대에버다임,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.19,0.4599999999999999,0.8286713286713286
지앤비에스 에코,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.29,0.5199999999999998,0.8625592417061612
바이오다인,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.27,-0.1399999999999999,0.9159388646288208
경동나비엔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-31.16,0.5199999999999998,0.8669354838709677
그래디언트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-28.62,-0.1999999999999999,0.83
국영지앤엠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.94,0.3999999999999999,0.8662420382165605
노루페인트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-5.94,-0.1999999999999999,0.8681818181818182
농심홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-13.84,-0.1399999999999999,0.8821428571428571
노루홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-26.25,-0.1399999999999999,0.8538461538461539
대명에너지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-33.31,-0.1999999999999999,0.8195121951219512
대상홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-21.19,0.3999999999999999,0.8697916666666666
대성파인텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-40.89,0.3999999999999999,0.7840909090909091
대성홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-16.35,-0.1399999999999999,0.8178294573643411
대아티아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-18.98,0.4599999999999999,0.7979942693409743
대한항공우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-6.32,-0.1999999999999999,0.8043478260869565
동국홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-8.91,0.1,0.8592964824120604
동아에스티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-1.83,-0.1399999999999999,0.5471760797342193
동성케미컬,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-5.24,-0.1399999999999999,0.8279569892473119
라온시큐어,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-20.33,-0.1399999999999999,0.7964912280701755
미래나노텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.13,0.2199999999999999,-0.0006944444444444
사조동아원,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.37,-0.1999999999999999,0.819327731092437
삼목에스폼,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-11.13,-0.1999999999999999,0.8329326923076923
삼성전기우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.86,0.3399999999999998,0.0538461538461538
삼성화재우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.83,0.5199999999999998,0.852112676056338
삼화콘덴서,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.18,0.3999999999999999,0.8282312925170068
서연탑메탈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.43,0.3399999999999998,0.7633333333333333
성신양회우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-15.84,-0.1999999999999999,0.8547619047619048
성창오토텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-6.08,0.3999999999999999,0.26
세보엠이씨,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-5.94,-0.1399999999999999,0.8504901960784313
시그네틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.61,0.4599999999999999,0.8359173126614987
신대양제지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-0.35,-0.1999999999999999,0.855510752688172
