theme,strategy,signal_date,total_return,holding_weeks,n_stocks,signal_still_valid_week7_pct,intermediate_returns,signal_type,signal_strength,tier
유리 기판,etf_style,2025-03-30,1.3096630836426664,11.476190476190476,21,0.0,"{'1w': -9.906400155067953, '2w': -10.250280344222345}",leadership,2.855,
유리 기판,etf_style,2025-03-30,1.3096630836426664,11.476190476190476,21,0.0,"{'1w': -9.906400155067953, '2w': -10.250280344222345}",leadership,1.4275,
GTX(수도권 광역급행철도),etf_style,2025-03-30,4.7438101390973975,7.758620689655173,29,0.0,"{'1w': -2.7377299495379157, '2w': 2.027180469011694}",leadership,3.0,
GTX(수도권 광역급행철도),etf_style,2025-03-30,4.7438101390973975,7.758620689655173,29,0.0,"{'1w': -2.7377299495379157, '2w': 2.027180469011694}",leadership,1.5525,
GTX(수도권 광역급행철도),etf_style,2025-03-30,4.7438101390973975,7.758620689655173,29,0.0,"{'1w': -2.7377299495379157, '2w': 2.027180469011694}",leadership,1.035,
사물인터넷,etf_style,2025-03-30,2.783585654072229,10.294117647058824,34,0.0,"{'1w': -4.246640781206454, '2w': -2.5183271358393315}",leadership,2.1350000000000002,
사물인터넷,etf_style,2025-03-30,2.783585654072229,10.294117647058824,34,0.0,"{'1w': -4.246640781206454, '2w': -2.5183271358393315}",leadership,1.0675000000000001,
전력설비,etf_style,2025-03-30,4.354347771957893,7.771428571428571,35,0.0,"{'1w': -5.224796146073264, '2w': -2.152154090872952}",leadership,3.0,
전력설비,etf_style,2025-03-30,4.354347771957893,7.771428571428571,35,0.0,"{'1w': -5.224796146073264, '2w': -2.152154090872952}",leadership,1.5,
전력설비,etf_style,2025-03-30,4.354347771957893,7.771428571428571,35,0.0,"{'1w': -5.224796146073264, '2w': -2.152154090872952}",leadership,1.0,
전기차,etf_style,2025-03-30,1.3435038373994215,10.947826086956521,115,0.0,"{'1w': -7.057203694239124, '2w': -5.908868920207026}",leadership,2.0100000000000002,
전기차,etf_style,2025-03-30,1.3435038373994215,10.947826086956521,115,0.0,"{'1w': -7.057203694239124, '2w': -5.908868920207026}",leadership,1.0050000000000001,
증권,etf_style,2025-03-30,5.382892065846901,8.384615384615385,26,0.0,"{'1w': -5.070379812537471, '2w': -4.29768316626595}",leadership,1.175,
비료,etf_style,2025-03-30,4.038207693271611,10.416666666666666,12,0.0,"{'1w': -4.717453486227573, '2w': -2.0530966968065396}",leadership,3.0,
비료,etf_style,2025-03-30,4.038207693271611,10.416666666666666,12,0.0,"{'1w': -4.717453486227573, '2w': -2.0530966968065396}",leadership,1.6675,
비료,etf_style,2025-03-30,4.038207693271611,10.416666666666666,12,0.0,"{'1w': -4.717453486227573, '2w': -2.0530966968065396}",leadership,1.1116666666666668,
갤럭시 부품주,etf_style,2025-03-30,2.0012800259965156,10.975609756097562,41,0.0,"{'1w': -5.946831485643307, '2w': -6.066517236965804}",leadership,1.6649999999999998,
폴더블폰,etf_style,2025-03-30,1.618553303443487,10.838709677419354,31,0.0,"{'1w': -8.011933928278303, '2w': -4.991354282876167}",leadership,2.02,
폴더블폰,etf_style,2025-03-30,1.618553303443487,10.838709677419354,31,0.0,"{'1w': -8.011933928278303, '2w': -4.991354282876167}",leadership,1.01,
석유화학,etf_style,2025-03-30,3.407764619999474,9.818181818181818,22,0.0,"{'1w': -8.19196402622011, '2w': -3.06170773568513}",leadership,3.0,
석유화학,etf_style,2025-03-30,3.407764619999474,9.818181818181818,22,0.0,"{'1w': -8.19196402622011, '2w': -3.06170773568513}",leadership,1.6675,
석유화학,etf_style,2025-03-30,3.407764619999474,9.818181818181818,22,0.0,"{'1w': -8.19196402622011, '2w': -3.06170773568513}",leadership,1.1116666666666668,
블록체인,etf_style,2025-03-30,4.848450710298559,10.0,26,0.0,"{'1w': -2.1751323865740044, '2w': -4.153197148393084}",leadership,1.6649999999999998,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,3.0,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,1.605,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,1.07,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,3.0,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,1.605,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,1.07,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,3.0,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,1.605,
2차전지,etf_style,2025-03-30,0.818102439825019,11.012658227848101,158,0.0,"{'1w': -8.373445865248883, '2w': -5.281739682832637}",leadership,1.07,
전기차,etf_style,2025-03-30,1.3435038373994215,10.947826086956521,115,0.0,"{'1w': -7.057203694239124, '2w': -5.908868920207026}",leadership,2.0100000000000002,
전기차,etf_style,2025-03-30,1.3435038373994215,10.947826086956521,115,0.0,"{'1w': -7.057203694239124, '2w': -5.908868920207026}",leadership,1.0050000000000001,
OLED(유기 발광 다이오드),etf_style,2025-03-30,0.8480161355356493,11.340909090909092,88,0.0,"{'1w': -6.098937776511372, '2w': -6.5178383601037275}",leadership,1.5699999999999998,
전기차,etf_style,2025-03-30,1.3435038373994215,10.947826086956521,115,0.0,"{'1w': -7.057203694239124, '2w': -5.908868920207026}",leadership,2.0100000000000002,
전기차,etf_style,2025-03-30,1.3435038373994215,10.947826086956521,115,0.0,"{'1w': -7.057203694239124, '2w': -5.908868920207026}",leadership,1.0050000000000001,
네옴시티,etf_style,2025-03-30,3.605311485624947,9.793103448275861,29,0.0,"{'1w': -3.7561109894709506, '2w': -1.6065287138133044}",leadership,3.0,
네옴시티,etf_style,2025-03-30,3.605311485624947,9.793103448275861,29,0.0,"{'1w': -3.7561109894709506, '2w': -1.6065287138133044}",leadership,2.2375,
네옴시티,etf_style,2025-03-30,3.605311485624947,9.793103448275861,29,0.0,"{'1w': -3.7561109894709506, '2w': -1.6065287138133044}",leadership,1.4916666666666667,
제대혈,etf_style,2025-03-30,-0.45524089009386587,11.833333333333334,6,0.0,"{'1w': -6.0411163151918545, '2w': -2.8838285967465165}",leadership,2.5,
제대혈,etf_style,2025-03-30,-0.45524089009386587,11.833333333333334,6,0.0,"{'1w': -6.0411163151918545, '2w': -2.8838285967465165}",leadership,1.25,
태풍 및 장마,etf_style,2025-03-30,5.858904904414384,10.272727272727273,11,0.0,"{'1w': -4.2255939159363445, '2w': -3.2909588289339946}",leadership,1.6649999999999998,
남북경협,etf_style,2025-03-30,4.512714560063389,8.857142857142858,28,0.0,"{'1w': -1.19042927933696, '2w': 1.6716852583300692}",leadership,3.0,
남북경협,etf_style,2025-03-30,4.512714560063389,8.857142857142858,28,0.0,"{'1w': -1.19042927933696, '2w': 1.6716852583300692}",leadership,1.8175000000000001,
남북경협,etf_style,2025-03-30,4.512714560063389,8.857142857142858,28,0.0,"{'1w': -1.19042927933696, '2w': 1.6716852583300692}",leadership,1.2116666666666667,
그래핀,etf_style,2025-03-30,2.085945797816562,11.0,13,0.0,"{'1w': 0.0041119757737551055, '2w': -1.8472260682296626}",leadership,3.0,
그래핀,etf_style,2025-03-30,2.085945797816562,11.0,13,0.0,"{'1w': 0.0041119757737551055, '2w': -1.8472260682296626}",leadership,1.6675,
그래핀,etf_style,2025-03-30,2.085945797816562,11.0,13,0.0,"{'1w': 0.0041119757737551055, '2w': -1.8472260682296626}",leadership,1.1116666666666668,
자전거,etf_style,2025-03-30,3.0942015396899296,11.0,4,0.0,"{'1w': -0.7557792126685232, '2w': 2.241701501715409}",leadership,2.5,
자전거,etf_style,2025-03-30,3.0942015396899296,11.0,4,0.0,"{'1w': -0.7557792126685232, '2w': 2.241701501715409}",leadership,1.25,
자전거,etf_style,2025-03-30,3.0942015396899296,11.0,4,0.0,"{'1w': -0.7557792126685232, '2w': 2.241701501715409}",leadership,2.5,
자전거,etf_style,2025-03-30,3.0942015396899296,11.0,4,0.0,"{'1w': -0.7557792126685232, '2w': 2.241701501715409}",leadership,1.25,
지주사,etf_style,2025-04-06,19.03264908710453,10.412903225806451,155,100.0,"{'1w': 0.12160116756652259, '2w': 3.5952991331614377, '4w': -1.6809971061264832, '7w': 1.8789808458744743, '8w': 10.14710249098069}",tier,1.5327966035777187,1.0
반도체 장비,etf_style,2025-04-06,2.989364289002125,10.22680412371134,97,0.0,"{'1w': -5.1146189894513245, '2w': 1.7762798960279342}",leadership,2.75,
반도체 장비,etf_style,2025-04-06,2.989364289002125,10.22680412371134,97,0.0,"{'1w': -5.1146189894513245, '2w': 1.7762798960279342}",leadership,1.375,
통신장비,etf_style,2025-04-06,3.426225653916679,8.625,48,0.0,"{'1w': -1.360581639749929, '2w': 5.672483886466597}",cohesion,1.6512505392534402,
은행,etf_style,2025-04-06,5.16741689008168,8.181818181818182,11,0.0,"{'1w': -4.804314720899629, '2w': 3.875365354746192}",leadership,3.0,
은행,etf_style,2025-04-06,5.16741689008168,8.181818181818182,11,0.0,"{'1w': -4.804314720899629, '2w': 3.875365354746192}",leadership,1.6675,
은행,etf_style,2025-04-06,5.16741689008168,8.181818181818182,11,0.0,"{'1w': -4.804314720899629, '2w': 3.875365354746192}",leadership,1.1116666666666668,
제약업체,etf_style,2025-04-06,3.1015775771207013,10.147368421052631,95,0.0,"{'1w': 0.10028289149902339, '2w': 4.839476042590903}",leadership,1.0050000000000001,
증권,etf_style,2025-04-06,5.055301764394651,6.269230769230769,26,0.0,"{'1w': -1.6976136916106017, '2w': 4.137547073564351}",leadership,1.175,
시스템반도체,etf_style,2025-04-06,3.8361726670459784,9.1,60,0.0,"{'1w': -3.969753844730485, '2w': 3.842545289822232}",cohesion,1.0849208198496942,
풍력에너지,etf_style,2025-04-06,4.199529204564659,7.261904761904762,42,0.0,"{'1w': 1.36811868378327, '2w': 7.903697036430535}",leadership,3.0,
풍력에너지,etf_style,2025-04-06,4.199529204564659,7.261904761904762,42,0.0,"{'1w': 1.36811868378327, '2w': 7.903697036430535}",leadership,2.0524999999999998,
풍력에너지,etf_style,2025-04-06,4.199529204564659,7.261904761904762,42,0.0,"{'1w': 1.36811868378327, '2w': 7.903697036430535}",leadership,1.3683333333333332,
태양광에너지,etf_style,2025-04-06,4.74336351212214,7.946428571428571,56,0.0,"{'1w': 0.2919700083722569, '2w': 6.43581439988576}",leadership,3.0,
태양광에너지,etf_style,2025-04-06,4.74336351212214,7.946428571428571,56,0.0,"{'1w': 0.2919700083722569, '2w': 6.43581439988576}",leadership,1.6875,
태양광에너지,etf_style,2025-04-06,4.74336351212214,7.946428571428571,56,0.0,"{'1w': 0.2919700083722569, '2w': 6.43581439988576}",leadership,1.125,
4차산업 수혜주,etf_style,2025-04-06,4.556399404930794,8.326086956521738,46,0.0,"{'1w': 4.000968361490314, '2w': 10.794563271896463}",leadership,2.0,
4차산업 수혜주,etf_style,2025-04-06,4.556399404930794,8.326086956521738,46,0.0,"{'1w': 4.000968361490314, '2w': 10.794563271896463}",leadership,1.0,
자율주행차,etf_style,2025-04-06,3.596954168164607,9.78688524590164,61,0.0,"{'1w': -5.012980694467785, '2w': 1.0410463418648608}",leadership,2.31,
자율주행차,etf_style,2025-04-06,3.596954168164607,9.78688524590164,61,0.0,"{'1w': -5.012980694467785, '2w': 1.0410463418648608}",leadership,1.155,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,3.0,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.605,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.07,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,3.0,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.605,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.07,
건설 대표주,etf_style,2025-04-06,5.649430638388044,7.222222222222222,9,0.0,"{'1w': -1.9505192616899718, '2w': 3.69471486162441}",leadership,1.6649999999999998,
철강 중소형,etf_style,2025-04-06,2.6786203961907575,9.78048780487805,41,0.0,"{'1w': 3.379053437517553, '2w': 6.104293141580872}",tier,1.1318821431053543,2.0
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,3.0,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.605,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.07,
광고,etf_style,2025-04-06,2.9209492614330115,9.807692307692308,26,0.0,"{'1w': 1.2702840862148412, '2w': 6.887211517089233}",leadership,1.6649999999999998,
카지노,etf_style,2025-04-06,2.958514350349709,9.0,6,0.0,"{'1w': 0.36252334087436333, '2w': 5.35245194263826}",leadership,1.6649999999999998,
윤활유,etf_style,2025-04-06,3.1327287284832854,10.375,8,0.0,"{'1w': -1.490919253148303, '2w': 0.1424145782594184}",leadership,3.0,
윤활유,etf_style,2025-04-06,3.1327287284832854,10.375,8,0.0,"{'1w': -1.490919253148303, '2w': 0.1424145782594184}",leadership,1.6675,
윤활유,etf_style,2025-04-06,3.1327287284832854,10.375,8,0.0,"{'1w': -1.490919253148303, '2w': 0.1424145782594184}",leadership,1.1116666666666668,
자원개발,etf_style,2025-04-06,2.892146741532927,9.5,16,0.0,"{'1w': -0.37685746315890223, '2w': 2.561393524981698}",leadership,2.2199999999999998,
자원개발,etf_style,2025-04-06,2.892146741532927,9.5,16,0.0,"{'1w': -0.37685746315890223, '2w': 2.561393524981698}",leadership,1.1099999999999999,
은행,etf_style,2025-04-06,5.16741689008168,8.181818181818182,11,0.0,"{'1w': -4.804314720899629, '2w': 3.875365354746192}",leadership,3.0,
은행,etf_style,2025-04-06,5.16741689008168,8.181818181818182,11,0.0,"{'1w': -4.804314720899629, '2w': 3.875365354746192}",leadership,1.6675,
은행,etf_style,2025-04-06,5.16741689008168,8.181818181818182,11,0.0,"{'1w': -4.804314720899629, '2w': 3.875365354746192}",leadership,1.1116666666666668,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,3.0,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.605,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.07,
유리 기판,etf_style,2025-04-06,3.181116550621901,10.380952380952381,21,0.0,"{'1w': -5.238845960143505, '2w': 3.852679411145471}",leadership,2.855,
유리 기판,etf_style,2025-04-06,3.181116550621901,10.380952380952381,21,0.0,"{'1w': -5.238845960143505, '2w': 3.852679411145471}",leadership,1.4275,
GTX(수도권 광역급행철도),etf_style,2025-04-06,4.479022588846218,8.03448275862069,29,0.0,"{'1w': 3.51375824295595, '2w': 7.3763739615044965}",leadership,3.0,
GTX(수도권 광역급행철도),etf_style,2025-04-06,4.479022588846218,8.03448275862069,29,0.0,"{'1w': 3.51375824295595, '2w': 7.3763739615044965}",leadership,1.5525,
GTX(수도권 광역급행철도),etf_style,2025-04-06,4.479022588846218,8.03448275862069,29,0.0,"{'1w': 3.51375824295595, '2w': 7.3763739615044965}",leadership,1.035,
사물인터넷,etf_style,2025-04-06,3.6234721578894655,9.323529411764707,34,0.0,"{'1w': -0.3322469392695174, '2w': 4.6859248286521336}",leadership,2.1350000000000002,
사물인터넷,etf_style,2025-04-06,3.6234721578894655,9.323529411764707,34,0.0,"{'1w': -0.3322469392695174, '2w': 4.6859248286521336}",leadership,1.0675000000000001,
전력설비,etf_style,2025-04-06,4.476935045223716,6.485714285714286,35,0.0,"{'1w': 0.607997326995249, '2w': 10.652623274537067}",leadership,3.0,
전력설비,etf_style,2025-04-06,4.476935045223716,6.485714285714286,35,0.0,"{'1w': 0.607997326995249, '2w': 10.652623274537067}",leadership,1.5,
전력설비,etf_style,2025-04-06,4.476935045223716,6.485714285714286,35,0.0,"{'1w': 0.607997326995249, '2w': 10.652623274537067}",leadership,1.0,
전기차,etf_style,2025-04-06,2.6396226904358886,10.069565217391304,115,0.0,"{'1w': -2.2339871175919725, '2w': 3.98182552885293}",leadership,2.0100000000000002,
전기차,etf_style,2025-04-06,2.6396226904358886,10.069565217391304,115,0.0,"{'1w': -2.2339871175919725, '2w': 3.98182552885293}",leadership,1.0050000000000001,
증권,etf_style,2025-04-06,5.055301764394651,6.269230769230769,26,0.0,"{'1w': -1.6976136916106017, '2w': 4.137547073564351}",leadership,1.175,
철강 주요종목,etf_style,2025-04-06,1.9738426806840408,10.909090909090908,11,0.0,"{'1w': -2.6601702188158622, '2w': 0.9043595962197468}",cohesion,1.5368781207459665,
비료,etf_style,2025-04-06,4.211561018972059,9.25,12,0.0,"{'1w': 0.402826132967302, '2w': 5.2418105395102055}",leadership,3.0,
비료,etf_style,2025-04-06,4.211561018972059,9.25,12,0.0,"{'1w': 0.402826132967302, '2w': 5.2418105395102055}",leadership,1.6675,
비료,etf_style,2025-04-06,4.211561018972059,9.25,12,0.0,"{'1w': 0.402826132967302, '2w': 5.2418105395102055}",leadership,1.1116666666666668,
갤럭시 부품주,etf_style,2025-04-06,9.12169270787123,11.75609756097561,41,100.0,"{'1w': -2.9902629332982515, '2w': 5.319603247149578, '4w': -0.09890551042991585, '7w': 1.4362411719109913, '8w': 3.261751691010473}",leadership,1.6649999999999998,
폴더블폰,etf_style,2025-04-06,2.959222072378077,10.096774193548388,31,0.0,"{'1w': -0.7741523749022093, '2w': 6.102506256934363}",leadership,2.02,
폴더블폰,etf_style,2025-04-06,2.959222072378077,10.096774193548388,31,0.0,"{'1w': -0.7741523749022093, '2w': 6.102506256934363}",leadership,1.01,
석유화학,etf_style,2025-04-06,4.115009195500868,8.818181818181818,22,0.0,"{'1w': 1.4227220030551004, '2w': 3.883006199980001}",leadership,3.0,
석유화학,etf_style,2025-04-06,4.115009195500868,8.818181818181818,22,0.0,"{'1w': 1.4227220030551004, '2w': 3.883006199980001}",leadership,1.6675,
석유화학,etf_style,2025-04-06,4.115009195500868,8.818181818181818,22,0.0,"{'1w': 1.4227220030551004, '2w': 3.883006199980001}",leadership,1.1116666666666668,
블록체인,etf_style,2025-04-06,5.802835622399722,9.307692307692308,26,0.0,"{'1w': -3.2048066536741615, '2w': 1.0530907536495602}",leadership,1.6649999999999998,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,3.0,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.605,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.07,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,3.0,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.605,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.07,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,3.0,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.605,
2차전지,etf_style,2025-04-06,2.26296317433056,10.177215189873417,158,0.0,"{'1w': -0.759768614708996, '2w': 4.7291047096538605}",leadership,1.07,
전기차,etf_style,2025-04-06,2.6396226904358886,10.069565217391304,115,0.0,"{'1w': -2.2339871175919725, '2w': 3.98182552885293}",leadership,2.0100000000000002,
전기차,etf_style,2025-04-06,2.6396226904358886,10.069565217391304,115,0.0,"{'1w': -2.2339871175919725, '2w': 3.98182552885293}",leadership,1.0050000000000001,
OLED(유기 발광 다이오드),etf_style,2025-04-06,2.1008744441978373,10.488636363636363,88,0.0,"{'1w': -3.3995219096207108, '2w': 3.040155445972745}",leadership,1.5699999999999998,
전기차,etf_style,2025-04-06,2.6396226904358886,10.069565217391304,115,0.0,"{'1w': -2.2339871175919725, '2w': 3.98182552885293}",leadership,2.0100000000000002,
전기차,etf_style,2025-04-06,2.6396226904358886,10.069565217391304,115,0.0,"{'1w': -2.2339871175919725, '2w': 3.98182552885293}",leadership,1.0050000000000001,
네옴시티,etf_style,2025-04-06,3.9215364448003416,9.310344827586206,29,0.0,"{'1w': 0.4177561543608007, '2w': 7.077134116425776}",leadership,3.0,
네옴시티,etf_style,2025-04-06,3.9215364448003416,9.310344827586206,29,0.0,"{'1w': 0.4177561543608007, '2w': 7.077134116425776}",leadership,2.2375,
네옴시티,etf_style,2025-04-06,3.9215364448003416,9.310344827586206,29,0.0,"{'1w': 0.4177561543608007, '2w': 7.077134116425776}",leadership,1.4916666666666667,
제대혈,etf_style,2025-04-06,0.523474485188053,11.5,6,0.0,"{'1w': 0.2502982895353907, '2w': 3.5310533582382164}",leadership,2.5,
제대혈,etf_style,2025-04-06,0.523474485188053,11.5,6,0.0,"{'1w': 0.2502982895353907, '2w': 3.5310533582382164}",leadership,1.25,
태풍 및 장마,etf_style,2025-04-06,6.185466656103021,9.0,11,0.0,"{'1w': -1.0909110585131951, '2w': 9.075862547096097}",leadership,1.6649999999999998,
남북경협,etf_style,2025-04-06,4.355806036397679,8.928571428571429,28,0.0,"{'1w': 2.365255499414489, '2w': 8.122021266248145}",leadership,3.0,
남북경협,etf_style,2025-04-06,4.355806036397679,8.928571428571429,28,0.0,"{'1w': 2.365255499414489, '2w': 8.122021266248145}",leadership,1.8175000000000001,
남북경협,etf_style,2025-04-06,4.355806036397679,8.928571428571429,28,0.0,"{'1w': 2.365255499414489, '2w': 8.122021266248145}",leadership,1.2116666666666667,
그래핀,etf_style,2025-04-06,0.7827355981898728,11.0,13,0.0,"{'1w': -1.0472867460364668, '2w': 3.9890955696611363}",leadership,3.0,
그래핀,etf_style,2025-04-06,0.7827355981898728,11.0,13,0.0,"{'1w': -1.0472867460364668, '2w': 3.9890955696611363}",leadership,1.6675,
그래핀,etf_style,2025-04-06,0.7827355981898728,11.0,13,0.0,"{'1w': -1.0472867460364668, '2w': 3.9890955696611363}",leadership,1.1116666666666668,
자전거,etf_style,2025-04-06,2.3507712235296796,10.75,4,0.0,"{'1w': 2.7368460854917225, '2w': 4.110193825905367}",leadership,2.5,
자전거,etf_style,2025-04-06,2.3507712235296796,10.75,4,0.0,"{'1w': 2.7368460854917225, '2w': 4.110193825905367}",leadership,1.25,
자전거,etf_style,2025-04-06,2.3507712235296796,10.75,4,0.0,"{'1w': 2.7368460854917225, '2w': 4.110193825905367}",leadership,2.5,
자전거,etf_style,2025-04-06,2.3507712235296796,10.75,4,0.0,"{'1w': 2.7368460854917225, '2w': 4.110193825905367}",leadership,1.25,
반도체 장비,etf_style,2025-04-13,2.568786195435654,10.237113402061855,97,0.0,"{'1w': 5.081464059804361, '2w': 6.393128116765436}",cohesion,1.0371329759552204,
반도체 장비,etf_style,2025-04-13,2.568786195435654,10.237113402061855,97,0.0,"{'1w': 5.081464059804361, '2w': 6.393128116765436}",leadership,2.75,
반도체 장비,etf_style,2025-04-13,2.568786195435654,10.237113402061855,97,0.0,"{'1w': 5.081464059804361, '2w': 6.393128116765436}",leadership,1.375,
플렉서블 디스플레이,etf_style,2025-04-13,3.6016773173024568,10.333333333333334,27,0.0,"{'1w': 6.69852093867791, '2w': 5.2576143924167535}",tier,2.0,2.0
플렉서블 디스플레이,etf_style,2025-04-13,3.6016773173024568,10.333333333333334,27,0.0,"{'1w': 6.69852093867791, '2w': 5.2576143924167535}",cohesion,1.523348758694736,
은행,etf_style,2025-04-13,5.531875342857889,7.2727272727272725,11,0.0,"{'1w': 6.494314497162302, '2w': 10.511009086410393}",cohesion,1.0624682123399254,
은행,etf_style,2025-04-13,5.531875342857889,7.2727272727272725,11,0.0,"{'1w': 6.494314497162302, '2w': 10.511009086410393}",leadership,3.0,
은행,etf_style,2025-04-13,5.531875342857889,7.2727272727272725,11,0.0,"{'1w': 6.494314497162302, '2w': 10.511009086410393}",leadership,1.6675,
은행,etf_style,2025-04-13,5.531875342857889,7.2727272727272725,11,0.0,"{'1w': 6.494314497162302, '2w': 10.511009086410393}",leadership,1.1116666666666668,
수산,etf_style,2025-04-13,3.3119886458261916,10.454545454545455,11,0.0,"{'1w': 1.5188840573770903, '2w': 1.1375207821582363}",cohesion,1.1651997122756723,
제약업체,etf_style,2025-04-13,2.985323411780519,10.336842105263157,95,0.0,"{'1w': 4.950291772975011, '2w': 5.466839947818368}",leadership,1.0050000000000001,
증권,etf_style,2025-04-13,5.455236545007899,6.076923076923077,26,0.0,"{'1w': 5.0440403544848875, '2w': 7.787688865905661}",cohesion,1.2050729311984696,
증권,etf_style,2025-04-13,5.455236545007899,6.076923076923077,26,0.0,"{'1w': 5.0440403544848875, '2w': 7.787688865905661}",leadership,1.175,
시스템반도체,etf_style,2025-04-13,2.848187165622663,9.6,60,0.0,"{'1w': 6.8964255766276965, '2w': 7.219139264409714}",cohesion,1.5168539339503502,
풍력에너지,etf_style,2025-04-13,4.118989014406147,7.5476190476190474,42,0.0,"{'1w': 7.318319819595549, '2w': 8.002308725765104}",leadership,3.0,
풍력에너지,etf_style,2025-04-13,4.118989014406147,7.5476190476190474,42,0.0,"{'1w': 7.318319819595549, '2w': 8.002308725765104}",leadership,2.0524999999999998,
풍력에너지,etf_style,2025-04-13,4.118989014406147,7.5476190476190474,42,0.0,"{'1w': 7.318319819595549, '2w': 8.002308725765104}",leadership,1.3683333333333332,
태양광에너지,etf_style,2025-04-13,4.206102822253984,7.946428571428571,56,0.0,"{'1w': 6.536671343182751, '2w': 8.277664774799154}",leadership,3.0,
태양광에너지,etf_style,2025-04-13,4.206102822253984,7.946428571428571,56,0.0,"{'1w': 6.536671343182751, '2w': 8.277664774799154}",leadership,1.6875,
태양광에너지,etf_style,2025-04-13,4.206102822253984,7.946428571428571,56,0.0,"{'1w': 6.536671343182751, '2w': 8.277664774799154}",leadership,1.125,
4차산업 수혜주,etf_style,2025-04-13,3.7578357627160672,9.543478260869565,46,0.0,"{'1w': 9.003316800797823, '2w': 2.505916793942268}",leadership,2.0,
