theme,strategy,signal_date,total_return,holding_weeks,n_stocks,signal_still_valid_pct,signal_type,signal_strength,tier
자전거,relaxed,2025-02-23,0.5123203364900527,12.0,4,0.0,leadership,1.25,
자전거,relaxed,2025-02-23,0.5123203364900527,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-02-23,0.5123203364900527,12.0,4,0.0,leadership,1.25,
반도체 장비,relaxed,2025-03-02,9.644995541079645,10.206185567010309,97,100.0,leadership,2.75,
반도체 장비,relaxed,2025-03-02,9.644995541079645,10.206185567010309,97,100.0,leadership,1.375,
은행,relaxed,2025-03-02,10.341066108901934,11.636363636363637,11,100.0,leadership,3.0,
은행,relaxed,2025-03-02,10.341066108901934,11.636363636363637,11,100.0,leadership,1.6675,
은행,relaxed,2025-03-02,10.341066108901934,11.636363636363637,11,100.0,leadership,1.1116666666666668,
제약업체,relaxed,2025-03-02,0.57589163542908,11.68421052631579,95,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-02,3.194927700775039,12.0,26,0.0,leadership,1.175,
풍력에너지,relaxed,2025-03-02,2.7242580963674574,11.738095238095237,42,0.0,leadership,3.0,
풍력에너지,relaxed,2025-03-02,2.7242580963674574,11.738095238095237,42,0.0,leadership,2.0524999999999998,
풍력에너지,relaxed,2025-03-02,2.7242580963674574,11.738095238095237,42,0.0,leadership,1.3683333333333332,
태양광에너지,relaxed,2025-03-02,2.831420359866111,11.625,56,0.0,leadership,3.0,
태양광에너지,relaxed,2025-03-02,2.831420359866111,11.625,56,0.0,leadership,1.6875,
태양광에너지,relaxed,2025-03-02,2.831420359866111,11.625,56,0.0,leadership,1.125,
4차산업 수혜주,relaxed,2025-03-02,0.737705213566079,12.0,46,0.0,leadership,2.0,
4차산업 수혜주,relaxed,2025-03-02,0.737705213566079,12.0,46,0.0,leadership,1.0,
자율주행차,relaxed,2025-03-02,-1.2300441293761313,11.672131147540984,61,0.0,leadership,2.31,
자율주행차,relaxed,2025-03-02,-1.2300441293761313,11.672131147540984,61,0.0,leadership,1.155,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.07,
건설 대표주,relaxed,2025-03-02,17.29617207989775,11.88888888888889,9,100.0,leadership,1.6649999999999998,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.07,
광고,relaxed,2025-03-02,-0.10805444005523884,12.0,26,0.0,leadership,1.6649999999999998,
카지노,relaxed,2025-03-02,3.103525212954718,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,relaxed,2025-03-02,-0.2948483027900036,12.0,8,0.0,leadership,3.0,
윤활유,relaxed,2025-03-02,-0.2948483027900036,12.0,8,0.0,leadership,1.6675,
윤활유,relaxed,2025-03-02,-0.2948483027900036,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,relaxed,2025-03-02,-1.9259370090933106,12.0,16,0.0,leadership,2.2199999999999998,
자원개발,relaxed,2025-03-02,-1.9259370090933106,12.0,16,0.0,leadership,1.1099999999999999,
은행,relaxed,2025-03-02,1.059162516878174,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-02,1.059162516878174,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-02,1.059162516878174,12.0,11,0.0,leadership,1.1116666666666668,
2차전지,relaxed,2025-03-02,6.748968306630825,10.417721518987342,158,100.0,leadership,3.0,
2차전지,relaxed,2025-03-02,6.748968306630825,10.417721518987342,158,100.0,leadership,1.605,
2차전지,relaxed,2025-03-02,6.748968306630825,10.417721518987342,158,100.0,leadership,1.07,
유리 기판,relaxed,2025-03-02,-2.0925540421140316,11.047619047619047,21,0.0,leadership,2.855,
유리 기판,relaxed,2025-03-02,-2.0925540421140316,11.047619047619047,21,0.0,leadership,1.4275,
GTX(수도권 광역급행철도),relaxed,2025-03-02,2.21320254984967,11.275862068965518,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),relaxed,2025-03-02,2.21320254984967,11.275862068965518,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),relaxed,2025-03-02,2.21320254984967,11.275862068965518,29,0.0,leadership,1.035,
사물인터넷,relaxed,2025-03-02,0.30693526184659253,12.0,34,0.0,leadership,2.1350000000000002,
사물인터넷,relaxed,2025-03-02,0.30693526184659253,12.0,34,0.0,leadership,1.0675000000000001,
전력설비,relaxed,2025-03-02,2.7635657756176544,12.0,35,0.0,leadership,3.0,
전력설비,relaxed,2025-03-02,2.7635657756176544,12.0,35,0.0,leadership,1.5,
전력설비,relaxed,2025-03-02,2.7635657756176544,12.0,35,0.0,leadership,1.0,
전기차,relaxed,2025-03-02,-0.9387325262724991,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-02,-0.9387325262724991,12.0,115,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-02,3.194927700775039,12.0,26,0.0,leadership,1.175,
비료,relaxed,2025-03-02,0.7526629900558723,12.0,12,0.0,leadership,3.0,
비료,relaxed,2025-03-02,0.7526629900558723,12.0,12,0.0,leadership,1.6675,
비료,relaxed,2025-03-02,0.7526629900558723,12.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,relaxed,2025-03-02,-0.3318742697051935,11.512195121951219,41,0.0,leadership,1.6649999999999998,
폴더블폰,relaxed,2025-03-02,-1.4369456004840948,11.35483870967742,31,0.0,leadership,2.02,
폴더블폰,relaxed,2025-03-02,-1.4369456004840948,11.35483870967742,31,0.0,leadership,1.01,
석유화학,relaxed,2025-03-02,10.292020455034002,9.636363636363637,22,100.0,leadership,3.0,
석유화학,relaxed,2025-03-02,10.292020455034002,9.636363636363637,22,100.0,leadership,1.6675,
석유화학,relaxed,2025-03-02,10.292020455034002,9.636363636363637,22,100.0,leadership,1.1116666666666668,
블록체인,relaxed,2025-03-02,0.5485380077782334,11.615384615384615,26,0.0,leadership,1.6649999999999998,
2차전지,relaxed,2025-03-02,6.748968306630825,10.417721518987342,158,100.0,leadership,3.0,
2차전지,relaxed,2025-03-02,6.748968306630825,10.417721518987342,158,100.0,leadership,1.605,
2차전지,relaxed,2025-03-02,6.748968306630825,10.417721518987342,158,100.0,leadership,1.07,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-02,-1.8395212563421066,11.873417721518987,158,0.0,leadership,1.07,
아이폰,relaxed,2025-03-02,20.702033710135314,9.76923076923077,26,100.0,tier,1.3463940159960968,2.0
전기차,relaxed,2025-03-02,-0.9387325262724991,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-02,-0.9387325262724991,12.0,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),relaxed,2025-03-02,-0.5535171186348662,11.772727272727273,88,0.0,leadership,1.5699999999999998,
전기차,relaxed,2025-03-02,-0.9387325262724991,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-02,-0.9387325262724991,12.0,115,0.0,leadership,1.0050000000000001,
네옴시티,relaxed,2025-03-02,0.8963586476363181,11.655172413793103,29,0.0,leadership,3.0,
네옴시티,relaxed,2025-03-02,0.8963586476363181,11.655172413793103,29,0.0,leadership,2.2375,
네옴시티,relaxed,2025-03-02,0.8963586476363181,11.655172413793103,29,0.0,leadership,1.4916666666666667,
제대혈,relaxed,2025-03-02,-1.5609805602545812,12.0,6,0.0,leadership,2.5,
제대혈,relaxed,2025-03-02,-1.5609805602545812,12.0,6,0.0,leadership,1.25,
태풍 및 장마,relaxed,2025-03-02,2.995886202716893,11.909090909090908,11,0.0,leadership,1.6649999999999998,
남북경협,relaxed,2025-03-02,1.9035990477396634,12.0,28,0.0,leadership,3.0,
남북경협,relaxed,2025-03-02,1.9035990477396634,12.0,28,0.0,leadership,1.8175000000000001,
남북경협,relaxed,2025-03-02,1.9035990477396634,12.0,28,0.0,leadership,1.2116666666666667,
그래핀,relaxed,2025-03-02,1.9884857800721056,11.461538461538462,13,0.0,leadership,3.0,
그래핀,relaxed,2025-03-02,1.9884857800721056,11.461538461538462,13,0.0,leadership,1.6675,
그래핀,relaxed,2025-03-02,1.9884857800721056,11.461538461538462,13,0.0,leadership,1.1116666666666668,
자전거,relaxed,2025-03-02,1.4921747629044861,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-02,1.4921747629044861,12.0,4,0.0,leadership,1.25,
자전거,relaxed,2025-03-02,1.4921747629044861,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-02,1.4921747629044861,12.0,4,0.0,leadership,1.25,
반도체 장비,relaxed,2025-03-09,0.23644413841783052,11.484536082474227,97,0.0,leadership,2.75,
반도체 장비,relaxed,2025-03-09,0.23644413841783052,11.484536082474227,97,0.0,leadership,1.375,
은행,relaxed,2025-03-09,3.1243759282671277,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-09,3.1243759282671277,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-09,3.1243759282671277,12.0,11,0.0,leadership,1.1116666666666668,
제약업체,relaxed,2025-03-09,1.0637500431571025,11.778947368421052,95,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-09,6.586581877497526,12.0,26,0.0,leadership,1.175,
풍력에너지,relaxed,2025-03-09,4.462705467982917,11.714285714285714,42,0.0,leadership,3.0,
풍력에너지,relaxed,2025-03-09,4.462705467982917,11.714285714285714,42,0.0,leadership,2.0524999999999998,
풍력에너지,relaxed,2025-03-09,4.462705467982917,11.714285714285714,42,0.0,leadership,1.3683333333333332,
태양광에너지,relaxed,2025-03-09,4.155706710586427,11.25,56,0.0,leadership,3.0,
태양광에너지,relaxed,2025-03-09,4.155706710586427,11.25,56,0.0,leadership,1.6875,
태양광에너지,relaxed,2025-03-09,4.155706710586427,11.25,56,0.0,leadership,1.125,
4차산업 수혜주,relaxed,2025-03-09,1.7641757377190153,11.869565217391305,46,0.0,leadership,2.0,
4차산업 수혜주,relaxed,2025-03-09,1.7641757377190153,11.869565217391305,46,0.0,leadership,1.0,
자율주행차,relaxed,2025-03-09,-0.3742450816663745,11.836065573770492,61,0.0,leadership,2.31,
자율주행차,relaxed,2025-03-09,-0.3742450816663745,11.836065573770492,61,0.0,leadership,1.155,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,1.07,
건설 대표주,relaxed,2025-03-09,6.698666299716752,12.0,9,0.0,leadership,1.6649999999999998,
원자력발전,relaxed,2025-03-09,3.04504420118843,12.0,57,0.0,tier,2.0,2.0
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,1.07,
광고,relaxed,2025-03-09,0.7054103704125231,12.0,26,0.0,leadership,1.6649999999999998,
카지노,relaxed,2025-03-09,3.5219515908595476,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,relaxed,2025-03-09,1.1287877692570794,12.0,8,0.0,leadership,3.0,
윤활유,relaxed,2025-03-09,1.1287877692570794,12.0,8,0.0,leadership,1.6675,
윤활유,relaxed,2025-03-09,1.1287877692570794,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,relaxed,2025-03-09,0.7384745019140465,12.0,16,0.0,leadership,2.2199999999999998,
자원개발,relaxed,2025-03-09,0.7384745019140465,12.0,16,0.0,leadership,1.1099999999999999,
은행,relaxed,2025-03-09,3.1243759282671277,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-09,3.1243759282671277,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-09,3.1243759282671277,12.0,11,0.0,leadership,1.1116666666666668,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,3.0,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,1.605,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,1.07,
유리 기판,relaxed,2025-03-09,7.680157212964255,8.952380952380953,21,100.0,leadership,2.855,
유리 기판,relaxed,2025-03-09,7.680157212964255,8.952380952380953,21,100.0,leadership,1.4275,
GTX(수도권 광역급행철도),relaxed,2025-03-09,3.758778135845291,11.655172413793103,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),relaxed,2025-03-09,3.758778135845291,11.655172413793103,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),relaxed,2025-03-09,3.758778135845291,11.655172413793103,29,0.0,leadership,1.035,
사물인터넷,relaxed,2025-03-09,1.1920419913473723,12.0,34,0.0,leadership,2.1350000000000002,
사물인터넷,relaxed,2025-03-09,1.1920419913473723,12.0,34,0.0,leadership,1.0675000000000001,
전력설비,relaxed,2025-03-09,3.8578597210462786,12.0,35,0.0,leadership,3.0,
전력설비,relaxed,2025-03-09,3.8578597210462786,12.0,35,0.0,leadership,1.5,
전력설비,relaxed,2025-03-09,3.8578597210462786,12.0,35,0.0,leadership,1.0,
전기차,relaxed,2025-03-09,-0.16019919417207645,11.826086956521738,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-09,-0.16019919417207645,11.826086956521738,115,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-09,26.289055104809396,11.615384615384615,26,100.0,leadership,1.175,
비료,relaxed,2025-03-09,2.4027346565998458,12.0,12,0.0,leadership,3.0,
비료,relaxed,2025-03-09,2.4027346565998458,12.0,12,0.0,leadership,1.6675,
비료,relaxed,2025-03-09,2.4027346565998458,12.0,12,0.0,leadership,1.1116666666666668,
모바일콘텐츠(스마트폰/태블릿PC),relaxed,2025-03-09,1.1300110766504268,12.0,38,0.0,tier,1.0341872266571501,1.0
갤럭시 부품주,relaxed,2025-03-09,0.03746220416773351,11.75609756097561,41,0.0,leadership,1.6649999999999998,
폴더블폰,relaxed,2025-03-09,-0.6052271791214013,11.67741935483871,31,0.0,leadership,2.02,
폴더블폰,relaxed,2025-03-09,-0.6052271791214013,11.67741935483871,31,0.0,leadership,1.01,
석유화학,relaxed,2025-03-09,1.7157863258589579,11.545454545454545,22,0.0,leadership,3.0,
석유화학,relaxed,2025-03-09,1.7157863258589579,11.545454545454545,22,0.0,leadership,1.6675,
석유화학,relaxed,2025-03-09,1.7157863258589579,11.545454545454545,22,0.0,leadership,1.1116666666666668,
블록체인,relaxed,2025-03-09,1.6874337753378605,11.615384615384615,26,0.0,leadership,1.6649999999999998,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-09,-0.8112488831720912,11.746835443037975,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,3.0,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,1.605,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,1.07,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,3.0,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,1.605,
2차전지,relaxed,2025-03-09,0.809264114163218,10.924050632911392,158,100.0,leadership,1.07,
전기차,relaxed,2025-03-09,-0.16019919417207645,11.826086956521738,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-09,-0.16019919417207645,11.826086956521738,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),relaxed,2025-03-09,-0.08485534355579236,11.534090909090908,88,0.0,leadership,1.5699999999999998,
전기차,relaxed,2025-03-09,-0.16019919417207645,11.826086956521738,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-09,-0.16019919417207645,11.826086956521738,115,0.0,leadership,1.0050000000000001,
네옴시티,relaxed,2025-03-09,2.1667324993275003,11.655172413793103,29,0.0,leadership,3.0,
네옴시티,relaxed,2025-03-09,2.1667324993275003,11.655172413793103,29,0.0,leadership,2.2375,
네옴시티,relaxed,2025-03-09,2.1667324993275003,11.655172413793103,29,0.0,leadership,1.4916666666666667,
제대혈,relaxed,2025-03-09,-1.0547939885057378,12.0,6,0.0,leadership,2.5,
제대혈,relaxed,2025-03-09,-1.0547939885057378,12.0,6,0.0,leadership,1.25,
태풍 및 장마,relaxed,2025-03-09,3.561205757210165,11.818181818181818,11,0.0,leadership,1.6649999999999998,
남북경협,relaxed,2025-03-09,2.423340206665362,12.0,28,0.0,leadership,3.0,
남북경협,relaxed,2025-03-09,2.423340206665362,12.0,28,0.0,leadership,1.8175000000000001,
남북경협,relaxed,2025-03-09,2.423340206665362,12.0,28,0.0,leadership,1.2116666666666667,
그래핀,relaxed,2025-03-09,2.4485265890406867,11.384615384615385,13,0.0,leadership,3.0,
그래핀,relaxed,2025-03-09,2.4485265890406867,11.384615384615385,13,0.0,leadership,1.6675,
그래핀,relaxed,2025-03-09,2.4485265890406867,11.384615384615385,13,0.0,leadership,1.1116666666666668,
자전거,relaxed,2025-03-09,2.766306067286429,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-09,2.766306067286429,12.0,4,0.0,leadership,1.25,
자전거,relaxed,2025-03-09,2.766306067286429,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-09,2.766306067286429,12.0,4,0.0,leadership,1.25,
반도체 장비,relaxed,2025-03-16,0.13355415736006915,12.0,97,0.0,leadership,2.75,
반도체 장비,relaxed,2025-03-16,0.13355415736006915,12.0,97,0.0,leadership,1.375,
은행,relaxed,2025-03-16,3.352524977745629,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-16,3.352524977745629,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-16,3.352524977745629,12.0,11,0.0,leadership,1.1116666666666668,
제약업체,relaxed,2025-03-16,8.977847557783726,11.221052631578948,95,100.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-16,7.94815432250851,12.0,26,0.0,leadership,1.175,
시스템반도체,relaxed,2025-03-16,-0.047642537745079094,12.0,60,0.0,tier,1.1638281127714576,2.0
시스템반도체,relaxed,2025-03-16,-0.047642537745079094,12.0,60,0.0,cohesion,2.053804391517971,
풍력에너지,relaxed,2025-03-16,5.572258489984305,11.904761904761905,42,0.0,leadership,3.0,
풍력에너지,relaxed,2025-03-16,5.572258489984305,11.904761904761905,42,0.0,leadership,2.0524999999999998,
풍력에너지,relaxed,2025-03-16,5.572258489984305,11.904761904761905,42,0.0,leadership,1.3683333333333332,
태양광에너지,relaxed,2025-03-16,5.353164337401275,11.589285714285714,56,0.0,leadership,3.0,
태양광에너지,relaxed,2025-03-16,5.353164337401275,11.589285714285714,56,0.0,leadership,1.6875,
태양광에너지,relaxed,2025-03-16,5.353164337401275,11.589285714285714,56,0.0,leadership,1.125,
4차산업 수혜주,relaxed,2025-03-16,2.841687413291237,11.847826086956522,46,0.0,leadership,2.0,
4차산업 수혜주,relaxed,2025-03-16,2.841687413291237,11.847826086956522,46,0.0,leadership,1.0,
자율주행차,relaxed,2025-03-16,0.06775695399230584,12.0,61,0.0,leadership,2.31,
자율주행차,relaxed,2025-03-16,0.06775695399230584,12.0,61,0.0,leadership,1.155,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.07,
건설 대표주,relaxed,2025-03-16,8.161287888053481,11.88888888888889,9,0.0,leadership,1.6649999999999998,
원자력발전,relaxed,2025-03-16,4.454445117785752,11.982456140350877,57,0.0,cohesion,2.233144808189429,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.07,
광고,relaxed,2025-03-16,1.5034871352956911,12.0,26,0.0,leadership,1.6649999999999998,
카지노,relaxed,2025-03-16,4.076261514609128,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,relaxed,2025-03-16,1.5869061282086232,12.0,8,0.0,leadership,3.0,
윤활유,relaxed,2025-03-16,1.5869061282086232,12.0,8,0.0,leadership,1.6675,
윤활유,relaxed,2025-03-16,1.5869061282086232,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,relaxed,2025-03-16,1.8230482685174303,12.0,16,0.0,leadership,2.2199999999999998,
자원개발,relaxed,2025-03-16,1.8230482685174303,12.0,16,0.0,leadership,1.1099999999999999,
은행,relaxed,2025-03-16,3.352524977745629,12.0,11,0.0,tier,1.1954610145088413,2.0
은행,relaxed,2025-03-16,3.352524977745629,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-16,3.352524977745629,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-16,3.352524977745629,12.0,11,0.0,leadership,1.1116666666666668,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.07,
유리 기판,relaxed,2025-03-16,-1.588142756085169,12.0,21,0.0,leadership,2.855,
유리 기판,relaxed,2025-03-16,-1.588142756085169,12.0,21,0.0,leadership,1.4275,
GTX(수도권 광역급행철도),relaxed,2025-03-16,4.529886124895276,11.96551724137931,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),relaxed,2025-03-16,4.529886124895276,11.96551724137931,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),relaxed,2025-03-16,4.529886124895276,11.96551724137931,29,0.0,leadership,1.035,
사물인터넷,relaxed,2025-03-16,1.671567217691775,12.0,34,0.0,leadership,2.1350000000000002,
사물인터넷,relaxed,2025-03-16,1.671567217691775,12.0,34,0.0,leadership,1.0675000000000001,
전력설비,relaxed,2025-03-16,4.939471207484393,12.0,35,0.0,leadership,3.0,
전력설비,relaxed,2025-03-16,4.939471207484393,12.0,35,0.0,leadership,1.5,
전력설비,relaxed,2025-03-16,4.939471207484393,12.0,35,0.0,leadership,1.0,
전기차,relaxed,2025-03-16,0.09292689435969492,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-16,0.09292689435969492,12.0,115,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-16,7.94815432250851,12.0,26,0.0,leadership,1.175,
철강 주요종목,relaxed,2025-03-16,-0.9868863679099029,12.0,11,0.0,cohesion,1.1818638058994042,
비료,relaxed,2025-03-16,3.3100378145690947,12.0,12,0.0,leadership,3.0,
비료,relaxed,2025-03-16,3.3100378145690947,12.0,12,0.0,leadership,1.6675,
비료,relaxed,2025-03-16,3.3100378145690947,12.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,relaxed,2025-03-16,0.14348073235113679,12.0,41,0.0,leadership,1.6649999999999998,
폴더블폰,relaxed,2025-03-16,0.23153808128058412,11.67741935483871,31,0.0,leadership,2.02,
폴더블폰,relaxed,2025-03-16,0.23153808128058412,11.67741935483871,31,0.0,leadership,1.01,
석유화학,relaxed,2025-03-16,3.218153244928004,12.0,22,0.0,leadership,3.0,
석유화학,relaxed,2025-03-16,3.218153244928004,12.0,22,0.0,leadership,1.6675,
석유화학,relaxed,2025-03-16,3.218153244928004,12.0,22,0.0,leadership,1.1116666666666668,
블록체인,relaxed,2025-03-16,2.256831566215803,12.0,26,0.0,leadership,1.6649999999999998,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-16,-0.6959903428996964,12.0,158,0.0,leadership,1.07,
전기차,relaxed,2025-03-16,0.09292689435969492,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-16,0.09292689435969492,12.0,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),relaxed,2025-03-16,-0.012944256953722326,12.0,88,0.0,leadership,1.5699999999999998,
전기차,relaxed,2025-03-16,0.09292689435969492,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-16,0.09292689435969492,12.0,115,0.0,leadership,1.0050000000000001,
네옴시티,relaxed,2025-03-16,3.4295369276668417,11.620689655172415,29,0.0,leadership,3.0,
네옴시티,relaxed,2025-03-16,3.4295369276668417,11.620689655172415,29,0.0,leadership,2.2375,
네옴시티,relaxed,2025-03-16,3.4295369276668417,11.620689655172415,29,0.0,leadership,1.4916666666666667,
제대혈,relaxed,2025-03-16,-0.47811409804511545,12.0,6,0.0,leadership,2.5,
제대혈,relaxed,2025-03-16,-0.47811409804511545,12.0,6,0.0,leadership,1.25,
태풍 및 장마,relaxed,2025-03-16,4.333465562627356,11.727272727272727,11,0.0,leadership,1.6649999999999998,
남북경협,relaxed,2025-03-16,3.6961848423151022,11.964285714285714,28,0.0,leadership,3.0,
남북경협,relaxed,2025-03-16,3.6961848423151022,11.964285714285714,28,0.0,leadership,1.8175000000000001,
