signal_date,theme,signal_type,signal_strength,tier,leadership_gap,fiedler_change,pct_change,total_return,n_stocks,return_1w,return_2w,return_4w,return_8w,return_12w,ticker,date
2025-03-09,전력설비,leadership,3.0,,60.0,,,14.481409001956946,,-0.7827788649706457,1.1741682974559686,0.1956947162426614,3.131115459882583,14.481409001956946,금화피에스시,2025-03-09
2025-03-09,전력설비,leadership,3.0,,60.0,,,10.209102091020911,,-0.3690036900369003,-1.2300123001230012,-4.428044280442804,14.883148831488317,10.209102091020911,대원,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,19.61710523934221,35.0,0.1822796618595535,-1.0087266564831634,-10.197458216228563,6.1618960769549,19.61710523934221,,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,49.53764861294584,,-1.1889035667107,-0.7926023778071334,-4.227212681638045,3.6988110964332894,49.53764861294584,HD현대,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,11.436950146627565,,-3.0791788856304985,0.2932551319648094,-14.516129032258066,-8.357771260997067,11.436950146627565,HD현대일렉트릭,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,58.82352941176471,,22.854387656702023,15.814850530376084,-4.146576663452266,26.229508196721312,58.82352941176471,LS,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,11.283185840707963,,-8.4070796460177,-12.389380530973453,-25.97345132743363,-7.079646017699115,11.283185840707963,LS ELECTRIC,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,12.146812437881586,,-0.5608405509016045,1.2494675564390176,-10.350702825500498,11.522078659662077,12.146812437881586,LS마린솔루션,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,-8.425414364640885,,-4.558011049723757,-4.696132596685083,-20.58011049723757,-11.049723756906078,-8.425414364640885,LS에코에너지,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,43.14314314314314,,1.3013013013013013,1.901901901901902,-22.12212212212212,21.72172172172172,43.14314314314314,가온전선,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,50.0,,-0.8333333333333334,-2.430555555555556,-8.88888888888889,-0.2083333333333333,50.0,광명전기,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,14.481409001956946,,-0.7827788649706457,1.1741682974559686,0.1956947162426614,3.131115459882583,14.481409001956946,금화피에스시,2025-03-09
2025-03-09,전력설비,leadership,1.5,,60.0,,,10.209102091020911,,-0.3690036900369003,-1.2300123001230012,-4.428044280442804,14.883148831488317,10.209102091020911,대원,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,19.61710523934221,35.0,0.1822796618595535,-1.0087266564831634,-10.197458216228563,6.1618960769549,19.61710523934221,,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,49.53764861294584,,-1.1889035667107,-0.7926023778071334,-4.227212681638045,3.6988110964332894,49.53764861294584,HD현대,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,11.436950146627565,,-3.0791788856304985,0.2932551319648094,-14.516129032258066,-8.357771260997067,11.436950146627565,HD현대일렉트릭,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,58.82352941176471,,22.854387656702023,15.814850530376084,-4.146576663452266,26.229508196721312,58.82352941176471,LS,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,11.283185840707963,,-8.4070796460177,-12.389380530973453,-25.97345132743363,-7.079646017699115,11.283185840707963,LS ELECTRIC,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,12.146812437881586,,-0.5608405509016045,1.2494675564390176,-10.350702825500498,11.522078659662077,12.146812437881586,LS마린솔루션,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,-8.425414364640885,,-4.558011049723757,-4.696132596685083,-20.58011049723757,-11.049723756906078,-8.425414364640885,LS에코에너지,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,43.14314314314314,,1.3013013013013013,1.901901901901902,-22.12212212212212,21.72172172172172,43.14314314314314,가온전선,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,50.0,,-0.8333333333333334,-2.430555555555556,-8.88888888888889,-0.2083333333333333,50.0,광명전기,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,14.481409001956946,,-0.7827788649706457,1.1741682974559686,0.1956947162426614,3.131115459882583,14.481409001956946,금화피에스시,2025-03-09
2025-03-09,전력설비,leadership,1.0,,60.0,,,10.209102091020911,,-0.3690036900369003,-1.2300123001230012,-4.428044280442804,14.883148831488317,10.209102091020911,대원,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,33.499682558183025,26.0,0.654539193258,0.4966297329127855,-5.60053291408787,6.852612291498074,33.499682558183025,,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,10.725308641975309,,-1.3117283950617282,4.62962962962963,-6.867283950617284,-0.6172839506172839,10.725308641975309,DB,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,32.35294117647059,,2.422145328719723,2.5951557093425603,-5.190311418685121,10.899653979238757,32.35294117647059,DB증권,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,58.82352941176471,,22.854387656702023,15.814850530376084,-4.146576663452266,26.229508196721312,58.82352941176471,LS,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,14.782608695652174,,-5.093167701863354,-8.4472049689441,-11.677018633540373,-0.6211180124223602,14.782608695652174,LS증권,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,19.269102990033225,,-2.5913621262458477,-0.7973421926910298,-11.362126245847175,0.9966777408637874,19.269102990033225,NH투자증권,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,19.29078014184397,,-2.8368794326241136,-2.553191489361702,-11.702127659574469,-7.730496453900709,19.29078014184397,SK,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,25.744680851063823,,-0.425531914893617,-0.6382978723404255,-5.531914893617021,2.7659574468085104,25.744680851063823,SK증권,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,17.673048600883654,,-2.798232695139912,-3.829160530191458,-14.580265095729017,-2.061855670103093,17.673048600883654,교보증권,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,26.03448275862069,,6.379310344827586,-1.7241379310344829,1.5517241379310345,17.586206896551722,26.03448275862069,다올투자증권,2025-03-09
2025-03-09,증권,leadership,1.175,,23.5,,,38.51151801535735,,-0.2953337271116361,1.3585351447135263,-4.430005906674542,6.438275251033668,38.51151801535735,대신증권,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,10.89281163510202,12.0,-2.0363509283509,-1.7816507649587807,-6.857038241245065,1.22026207914151,10.89281163510202,,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,7.352941176470589,,-5.88235294117647,-3.799019607843137,-14.705882352941178,-3.308823529411765,7.352941176470589,KG케미칼,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,9.938837920489297,,-3.058103975535168,-2.4464831804281344,-7.492354740061162,3.3639143730886847,9.938837920489297,남해화학,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,8.870967741935484,,0.8064516129032258,0.5376344086021506,-4.301075268817205,1.6129032258064515,8.870967741935484,농우바이오,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,12.082514734774067,,-1.1787819253438114,-1.2770137524557956,0.1964636542239685,7.072691552062868,12.082514734774067,누보,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,-12.48527679623086,,-4.122497055359246,-3.415783274440518,-18.727915194346288,-18.61012956419317,-12.48527679623086,롯데정밀화학,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,20.99236641221374,,-1.653944020356234,-5.852417302798982,-13.61323155216285,5.979643765903308,20.99236641221374,우진,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,7.491486946651532,,1.135073779795687,-0.1135073779795686,1.135073779795687,1.2485811577752552,7.491486946651532,우진비앤지,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,19.07514450867052,,1.1560693641618496,0.7707129094412332,-3.6608863198458574,14.739884393063583,19.07514450867052,조비,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,13.36,,-8.08,-9.6,-13.44,-15.04,13.36,체시스,2025-03-09
2025-03-09,비료,leadership,3.0,,66.7,,,3.218645948945616,,-1.4428412874583796,-1.9977802441731407,-4.550499445061043,3.218645948945616,3.218645948945616,태경비케이,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,10.89281163510202,12.0,-2.0363509283509,-1.7816507649587807,-6.857038241245065,1.22026207914151,10.89281163510202,,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,7.352941176470589,,-5.88235294117647,-3.799019607843137,-14.705882352941178,-3.308823529411765,7.352941176470589,KG케미칼,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,9.938837920489297,,-3.058103975535168,-2.4464831804281344,-7.492354740061162,3.3639143730886847,9.938837920489297,남해화학,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,8.870967741935484,,0.8064516129032258,0.5376344086021506,-4.301075268817205,1.6129032258064515,8.870967741935484,농우바이오,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,12.082514734774067,,-1.1787819253438114,-1.2770137524557956,0.1964636542239685,7.072691552062868,12.082514734774067,누보,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,-12.48527679623086,,-4.122497055359246,-3.415783274440518,-18.727915194346288,-18.61012956419317,-12.48527679623086,롯데정밀화학,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,20.99236641221374,,-1.653944020356234,-5.852417302798982,-13.61323155216285,5.979643765903308,20.99236641221374,우진,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,7.491486946651532,,1.135073779795687,-0.1135073779795686,1.135073779795687,1.2485811577752552,7.491486946651532,우진비앤지,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,19.07514450867052,,1.1560693641618496,0.7707129094412332,-3.6608863198458574,14.739884393063583,19.07514450867052,조비,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,13.36,,-8.08,-9.6,-13.44,-15.04,13.36,체시스,2025-03-09
2025-03-09,비료,leadership,1.6675,,66.7,,,3.218645948945616,,-1.4428412874583796,-1.9977802441731407,-4.550499445061043,3.218645948945616,3.218645948945616,태경비케이,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,10.89281163510202,12.0,-2.0363509283509,-1.7816507649587807,-6.857038241245065,1.22026207914151,10.89281163510202,,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,7.352941176470589,,-5.88235294117647,-3.799019607843137,-14.705882352941178,-3.308823529411765,7.352941176470589,KG케미칼,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,9.938837920489297,,-3.058103975535168,-2.4464831804281344,-7.492354740061162,3.3639143730886847,9.938837920489297,남해화학,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,8.870967741935484,,0.8064516129032258,0.5376344086021506,-4.301075268817205,1.6129032258064515,8.870967741935484,농우바이오,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,12.082514734774067,,-1.1787819253438114,-1.2770137524557956,0.1964636542239685,7.072691552062868,12.082514734774067,누보,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,-12.48527679623086,,-4.122497055359246,-3.415783274440518,-18.727915194346288,-18.61012956419317,-12.48527679623086,롯데정밀화학,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,20.99236641221374,,-1.653944020356234,-5.852417302798982,-13.61323155216285,5.979643765903308,20.99236641221374,우진,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,7.491486946651532,,1.135073779795687,-0.1135073779795686,1.135073779795687,1.2485811577752552,7.491486946651532,우진비앤지,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,19.07514450867052,,1.1560693641618496,0.7707129094412332,-3.6608863198458574,14.739884393063583,19.07514450867052,조비,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,13.36,,-8.08,-9.6,-13.44,-15.04,13.36,체시스,2025-03-09
2025-03-09,비료,leadership,1.1116666666666668,,66.7,,,3.218645948945616,,-1.4428412874583796,-1.9977802441731407,-4.550499445061043,3.218645948945616,3.218645948945616,태경비케이,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,66.1287083576984,4.55418523476472,38.0,-2.381089420993176,-3.2716690816644136,-7.399064274811846,2.0471918997166925,4.55418523476472,,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,-1.8140589569161,,-4.875283446712018,-4.988662131519274,-10.770975056689345,-3.741496598639456,-1.8140589569161,KG모빌리언스,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,4.948453608247423,,0.1030927835051546,3.5051546391752577,0.0,9.072164948453608,4.948453608247423,KT,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,28.15033161385409,,-1.3264554163596167,-2.5055268975681653,-11.938098747236552,-6.0427413411938105,28.15033161385409,KT밀리의서재,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,3.341288782816229,,-2.386634844868735,-4.05727923627685,-12.887828162291171,0.2386634844868735,3.341288782816229,KT지니뮤직,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,-12.63888888888889,,-0.2314814814814814,-3.009259259259259,-8.935185185185185,-7.5,-12.63888888888889,NAVER,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,-1.3896037056098816,,-6.845084920226453,-5.352547606793618,-5.198147195059187,13.226968605249615,-1.3896037056098816,NHN,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,-11.363636363636363,,-4.242424242424243,-7.121212121212121,-14.393939393939394,-4.545454545454546,-11.363636363636363,NHN벅스,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,19.29078014184397,,-2.8368794326241136,-2.553191489361702,-11.702127659574469,-7.730496453900709,19.29078014184397,SK,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,26.840317100792756,,3.397508493771234,12.004530011325029,2.2650056625141564,-0.1132502831257078,26.840317100792756,SK스퀘어,2025-03-09
2025-03-09,모바일콘텐츠(스마트폰/태블릿PC),tier,1.03418722665715,1.0,,1.5512808399857252,,6.382978723404255,,-0.3191489361702127,0.0,1.5957446808510638,2.872340425531915,6.382978723404255,TJ미디어,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,-0.1311641798283317,41.0,0.3883820974329035,1.0612293540226958,-7.929373904225078,-3.6784841606438583,-0.1311641798283317,,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,8.36864406779661,,-1.1652542372881356,0.6355932203389831,-9.110169491525424,-2.754237288135593,8.36864406779661,KH바텍,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,-7.105263157894736,,-2.210526315789473,-4.052631578947368,-11.68421052631579,-14.105263157894738,-7.105263157894736,PI첨단소재,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,-25.60819462227913,,0.0,1.9206145966709345,-19.846350832266324,-26.504481434058896,-25.60819462227913,PS일렉트로닉스,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,6.138613861386139,,1.98019801980198,-1.3861386138613865,-1.98019801980198,2.5742574257425743,6.138613861386139,기가레인,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,1.500789889415482,,-3.001579778830964,0.5529225908372828,-7.582938388625592,0.7109004739336493,1.500789889415482,나무가,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,-1.677148846960168,,0.3144654088050315,0.2096436058700209,-12.997903563941298,-5.031446540880504,-1.677148846960168,뉴프렉스,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,15.673981191222571,,-8.934169278996865,-4.545454545454546,-16.77115987460815,-7.6802507836990594,15.673981191222571,덕산네오룩스,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,-13.881019830028327,,-0.708215297450425,-0.28328611898017,-12.747875354107649,-9.91501416430595,-13.881019830028327,드림텍,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,15.129682997118154,,-0.7204610951008645,4.755043227665706,0.8645533141210375,0.0,15.129682997118154,레몬,2025-03-09
2025-03-09,갤럭시 부품주,leadership,1.6649999999999998,,33.3,,,3.3123028391167195,,1.7350157728706623,0.6309148264984227,-5.993690851735016,-1.5772870662460567,3.3123028391167195,모베이스,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,11.326262210506115,22.0,1.0003687134715025,0.9591793424260588,-9.455077515878257,1.7749316924773446,11.326262210506115,,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,5.47945205479452,,0.228310502283105,0.91324200913242,-2.3972602739726026,3.1963470319634704,5.47945205479452,KPX케미칼,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,9.523809523809524,,0.5952380952380952,4.017857142857143,-8.035714285714286,-1.7857142857142856,9.523809523809524,LG,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,-13.856209150326798,,5.664488017429194,12.854030501089325,-4.57516339869281,-5.88235294117647,-13.856209150326798,LG화학,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,19.29078014184397,,-2.8368794326241136,-2.553191489361702,-11.702127659574469,-7.730496453900709,19.29078014184397,SK,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,-25.853658536585368,,5.691056910569105,-0.5691056910569106,-19.10569105691057,-17.804878048780488,-25.853658536585368,SKC,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,-28.377298161470826,,9.91207034372502,0.0799360511590727,-18.62509992006395,-25.259792166266987,-28.377298161470826,SK이노베이션,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,28.30188679245283,,-1.2971698113207548,-0.2358490566037736,-14.504716981132075,-6.9575471698113205,28.30188679245283,SK케미칼,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,25.826771653543307,,2.5196850393700787,-1.4173228346456692,-14.960629921259844,21.25984251968504,25.826771653543307,그린케미칼,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,-4.424040066777963,,-7.178631051752922,-4.590984974958263,-2.1702838063439067,-1.7529215358931551,-4.424040066777963,금호석유화학,2025-03-09
2025-03-09,석유화학,leadership,3.0,,66.7,,,-15.495867768595042,,0.9297520661157024,2.272727272727273,-10.847107438016527,-13.429752066115702,-15.495867768595042,대한유화,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,11.326262210506115,22.0,1.0003687134715025,0.9591793424260588,-9.455077515878257,1.7749316924773446,11.326262210506115,,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,5.47945205479452,,0.228310502283105,0.91324200913242,-2.3972602739726026,3.1963470319634704,5.47945205479452,KPX케미칼,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,9.523809523809524,,0.5952380952380952,4.017857142857143,-8.035714285714286,-1.7857142857142856,9.523809523809524,LG,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,-13.856209150326798,,5.664488017429194,12.854030501089325,-4.57516339869281,-5.88235294117647,-13.856209150326798,LG화학,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,19.29078014184397,,-2.8368794326241136,-2.553191489361702,-11.702127659574469,-7.730496453900709,19.29078014184397,SK,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,-25.853658536585368,,5.691056910569105,-0.5691056910569106,-19.10569105691057,-17.804878048780488,-25.853658536585368,SKC,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,-28.377298161470826,,9.91207034372502,0.0799360511590727,-18.62509992006395,-25.259792166266987,-28.377298161470826,SK이노베이션,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,28.30188679245283,,-1.2971698113207548,-0.2358490566037736,-14.504716981132075,-6.9575471698113205,28.30188679245283,SK케미칼,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,25.826771653543307,,2.5196850393700787,-1.4173228346456692,-14.960629921259844,21.25984251968504,25.826771653543307,그린케미칼,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,-4.424040066777963,,-7.178631051752922,-4.590984974958263,-2.1702838063439067,-1.7529215358931551,-4.424040066777963,금호석유화학,2025-03-09
2025-03-09,석유화학,leadership,1.6675,,66.7,,,-15.495867768595042,,0.9297520661157024,2.272727272727273,-10.847107438016527,-13.429752066115702,-15.495867768595042,대한유화,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,11.326262210506115,22.0,1.0003687134715025,0.9591793424260588,-9.455077515878257,1.7749316924773446,11.326262210506115,,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,5.47945205479452,,0.228310502283105,0.91324200913242,-2.3972602739726026,3.1963470319634704,5.47945205479452,KPX케미칼,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,9.523809523809524,,0.5952380952380952,4.017857142857143,-8.035714285714286,-1.7857142857142856,9.523809523809524,LG,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,-13.856209150326798,,5.664488017429194,12.854030501089325,-4.57516339869281,-5.88235294117647,-13.856209150326798,LG화학,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,19.29078014184397,,-2.8368794326241136,-2.553191489361702,-11.702127659574469,-7.730496453900709,19.29078014184397,SK,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,-25.853658536585368,,5.691056910569105,-0.5691056910569106,-19.10569105691057,-17.804878048780488,-25.853658536585368,SKC,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,-28.377298161470826,,9.91207034372502,0.0799360511590727,-18.62509992006395,-25.259792166266987,-28.377298161470826,SK이노베이션,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,28.30188679245283,,-1.2971698113207548,-0.2358490566037736,-14.504716981132075,-6.9575471698113205,28.30188679245283,SK케미칼,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,25.826771653543307,,2.5196850393700787,-1.4173228346456692,-14.960629921259844,21.25984251968504,25.826771653543307,그린케미칼,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,-4.424040066777963,,-7.178631051752922,-4.590984974958263,-2.1702838063439067,-1.7529215358931551,-4.424040066777963,금호석유화학,2025-03-09
2025-03-09,석유화학,leadership,1.1116666666666668,,66.7,,,-15.495867768595042,,0.9297520661157024,2.272727272727273,-10.847107438016527,-13.429752066115702,-15.495867768595042,대한유화,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,10.323686138223556,26.0,-0.3646122901394878,0.1614296201496842,-1.8309444416961131,-0.4188702253643416,10.323686138223556,,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,4.948453608247423,,0.1030927835051546,3.5051546391752577,0.0,9.072164948453608,4.948453608247423,KT,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,9.523809523809524,,0.5952380952380952,4.017857142857143,-8.035714285714286,-1.7857142857142856,9.523809523809524,LG,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,-12.63888888888889,,-0.2314814814814814,-3.009259259259259,-8.935185185185185,-7.5,-12.63888888888889,NAVER,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,-16.75213675213675,,-10.598290598290598,-15.555555555555555,-28.37606837606837,-14.529914529914532,-16.75213675213675,SG,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,24.579124579124574,,-2.356902356902357,0.3367003367003366,1.6835016835016834,31.64983164983165,24.579124579124574,SGA,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,-6.458333333333334,,-6.458333333333334,-7.5,-5.208333333333334,-4.375,-6.458333333333334,SGA솔루션즈,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,19.29078014184397,,-2.8368794326241136,-2.553191489361702,-11.702127659574469,-7.730496453900709,19.29078014184397,SK,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,-8.050089445438283,,0.1788908765652951,0.3577817531305903,-0.3577817531305903,-4.293381037567084,-8.050089445438283,SK텔레콤,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,15.560640732265446,,-3.8901601830663615,-1.8306636155606408,3.8901601830663615,6.864988558352403,15.560640732265446,네오위즈,2025-03-09
2025-03-09,블록체인,leadership,1.6649999999999998,,33.3,,,36.02941176470589,,6.8014705882352935,13.051470588235295,17.09558823529412,28.982843137254903,36.02941176470589,네오위즈홀딩스,2025-03-09
2025-03-09,제대혈,leadership,2.5,,50.0,,,-7.131337576024887,6.0,-3.761017581179552,-0.4049936763805132,-8.300610710933936,-4.893447625586377,-7.131337576024887,,2025-03-09
2025-03-09,제대혈,leadership,2.5,,50.0,,,-7.044578976334617,,4.45789763346175,-0.6604292790313704,-1.1557512383048982,7.539900935608146,-7.044578976334617,강스템바이오텍,2025-03-09
2025-03-09,제대혈,leadership,2.5,,50.0,,,-6.217228464419476,,-5.692883895131086,-1.1235955056179776,-8.389513108614233,-6.591760299625468,-6.217228464419476,녹십자,2025-03-09
2025-03-09,제대혈,leadership,2.5,,50.0,,,9.964830011723327,,-5.627198124267292,11.371629542790153,-2.344665885111372,7.268464243845251,9.964830011723327,메디포스트,2025-03-09
2025-03-09,제대혈,leadership,2.5,,50.0,,,-14.844649021864212,,0.0,1.534330648254699,-5.6003068661296505,-14.000767165324127,-14.844649021864212,오텍,2025-03-09
2025-03-09,제대혈,leadership,2.5,,50.0,,,-15.702479338842975,,-6.198347107438017,-7.024793388429752,-17.148760330578515,-15.909090909090908,-15.702479338842975,지씨셀,2025-03-09
2025-03-09,제대혈,leadership,2.5,,50.0,,,-8.94391966641137,,-9.505573993702663,-6.52710407624883,-15.16466683686495,-7.667432558931154,-8.94391966641137,차바이오텍,2025-03-09
2025-03-09,제대혈,leadership,1.25,,50.0,,,-7.131337576024887,6.0,-3.761017581179552,-0.4049936763805132,-8.300610710933936,-4.893447625586377,-7.131337576024887,,2025-03-09
2025-03-09,제대혈,leadership,1.25,,50.0,,,-7.044578976334617,,4.45789763346175,-0.6604292790313704,-1.1557512383048982,7.539900935608146,-7.044578976334617,강스템바이오텍,2025-03-09
2025-03-09,제대혈,leadership,1.25,,50.0,,,-6.217228464419476,,-5.692883895131086,-1.1235955056179776,-8.389513108614233,-6.591760299625468,-6.217228464419476,녹십자,2025-03-09
